Year,Parameter,Distance,date
2012,LOS,2000,195
2012,LOS,2000,196
2012,LOS,2000,219
2012,LOS,2000,255
2012,LOS,2000,255
2012,LOS,2000,255
2012,LOS,2000,264
2012,LOS,2000,265
2012,LOS,2000,266
2012,LOS,2000,266
2012,LOS,2000,267
2012,LOS,2000,268
2012,LOS,2000,273
2012,LOS,2000,273
2012,LOS,2000,273
2012,LOS,2000,273
2012,LOS,2000,274
2012,LOS,2000,274
2012,LOS,2000,276
2012,LOS,2000,276
2012,LOS,2000,277
2012,LOS,2000,277
2012,LOS,2000,278
2012,LOS,2000,280
2012,LOS,2000,280
2012,LOS,2000,282
2012,LOS,2000,282
2012,LOS,2000,282
2012,LOS,2000,283
2012,LOS,2000,283
2012,LOS,2000,283
2012,LOS,2000,288
2012,LOS,2000,288
2012,LOS,2000,289
2012,LOS,2000,289
2012,LOS,2000,290
2012,LOS,2000,292
2012,LOS,2000,292
2012,LOS,2000,292
2012,LOS,2000,293
2012,LOS,2000,294
2012,LOS,2000,294
2012,LOS,2000,295
2012,LOS,2000,297
2012,LOS,2000,297
2012,LOS,2000,300
2012,LOS,2000,304
2012,LOS,2000,305
2012,LOS,2000,305
2012,LOS,2000,305
2012,LOS,2000,311
2012,LOS,2000,313
2012,LOS,4000,149
2012,LOS,4000,194
2012,LOS,4000,209
2012,LOS,4000,232
2012,LOS,4000,236
2012,LOS,4000,244
2012,LOS,4000,245
2012,LOS,4000,245
2012,LOS,4000,246
2012,LOS,4000,248
2012,LOS,4000,250
2012,LOS,4000,251
2012,LOS,4000,252
2012,LOS,4000,252
2012,LOS,4000,252
2012,LOS,4000,253
2012,LOS,4000,254
2012,LOS,4000,254
2012,LOS,4000,255
2012,LOS,4000,255
2012,LOS,4000,257
2012,LOS,4000,258
2012,LOS,4000,259
2012,LOS,4000,260
2012,LOS,4000,263
2012,LOS,4000,263
2012,LOS,4000,263
2012,LOS,4000,264
2012,LOS,4000,265
2012,LOS,4000,265
2012,LOS,4000,265
2012,LOS,4000,266
2012,LOS,4000,267
2012,LOS,4000,267
2012,LOS,4000,267
2012,LOS,4000,268
2012,LOS,4000,270
2012,LOS,4000,271
2012,LOS,4000,272
2012,LOS,4000,273
2012,LOS,4000,274
2012,LOS,4000,274
2012,LOS,4000,275
2012,LOS,4000,275
2012,LOS,4000,277
2012,LOS,4000,277
2012,LOS,4000,277
2012,LOS,4000,278
2012,LOS,4000,278
2012,LOS,4000,278
2012,LOS,4000,278
2012,LOS,4000,279
2012,LOS,4000,279
2012,LOS,4000,279
2012,LOS,4000,279
2012,LOS,4000,280
2012,LOS,4000,280
2012,LOS,4000,280
2012,LOS,4000,281
2012,LOS,4000,282
2012,LOS,4000,282
2012,LOS,4000,282
2012,LOS,4000,283
2012,LOS,4000,283
2012,LOS,4000,284
2012,LOS,4000,284
2012,LOS,4000,285
2012,LOS,4000,285
2012,LOS,4000,287
2012,LOS,4000,287
2012,LOS,4000,287
2012,LOS,4000,287
2012,LOS,4000,287
2012,LOS,4000,288
2012,LOS,4000,288
2012,LOS,4000,289
2012,LOS,4000,290
2012,LOS,4000,290
2012,LOS,4000,291
2012,LOS,4000,291
2012,LOS,4000,291
2012,LOS,4000,292
2012,LOS,4000,295
2012,LOS,4000,296
2012,LOS,4000,296
2012,LOS,4000,297
2012,LOS,4000,297
2012,LOS,4000,299
2012,LOS,4000,300
2012,LOS,4000,300
2012,LOS,4000,301
2012,LOS,4000,302
2012,LOS,4000,303
2012,LOS,4000,304
2012,LOS,4000,309
2012,LOS,4000,310
2012,LOS,4000,311
2012,LOS,4000,315
2012,LOS,4000,315
2012,LOS,4000,315
2012,LOS,6000,194
2012,LOS,6000,205
2012,LOS,6000,224
2012,LOS,6000,226
2012,LOS,6000,232
2012,LOS,6000,237
2012,LOS,6000,237
2012,LOS,6000,239
2012,LOS,6000,241
2012,LOS,6000,243
2012,LOS,6000,243
2012,LOS,6000,246
2012,LOS,6000,247
2012,LOS,6000,247
2012,LOS,6000,248
2012,LOS,6000,248
2012,LOS,6000,250
2012,LOS,6000,250
2012,LOS,6000,252
2012,LOS,6000,253
2012,LOS,6000,255
2012,LOS,6000,255
2012,LOS,6000,256
2012,LOS,6000,257
2012,LOS,6000,257
2012,LOS,6000,257
2012,LOS,6000,258
2012,LOS,6000,258
2012,LOS,6000,258
2012,LOS,6000,259
2012,LOS,6000,260
2012,LOS,6000,260
2012,LOS,6000,261
2012,LOS,6000,261
2012,LOS,6000,261
2012,LOS,6000,261
2012,LOS,6000,262
2012,LOS,6000,262
2012,LOS,6000,262
2012,LOS,6000,263
2012,LOS,6000,263
2012,LOS,6000,263
2012,LOS,6000,263
2012,LOS,6000,265
2012,LOS,6000,266
2012,LOS,6000,266
2012,LOS,6000,267
2012,LOS,6000,267
2012,LOS,6000,267
2012,LOS,6000,267
2012,LOS,6000,267
2012,LOS,6000,268
2012,LOS,6000,268
2012,LOS,6000,268
2012,LOS,6000,269
2012,LOS,6000,269
2012,LOS,6000,270
2012,LOS,6000,270
2012,LOS,6000,271
2012,LOS,6000,272
2012,LOS,6000,272
2012,LOS,6000,272
2012,LOS,6000,272
2012,LOS,6000,273
2012,LOS,6000,273
2012,LOS,6000,273
2012,LOS,6000,273
2012,LOS,6000,275
2012,LOS,6000,275
2012,LOS,6000,276
2012,LOS,6000,276
2012,LOS,6000,276
2012,LOS,6000,277
2012,LOS,6000,277
2012,LOS,6000,277
2012,LOS,6000,277
2012,LOS,6000,278
2012,LOS,6000,278
2012,LOS,6000,278
2012,LOS,6000,278
2012,LOS,6000,279
2012,LOS,6000,279
2012,LOS,6000,279
2012,LOS,6000,279
2012,LOS,6000,279
2012,LOS,6000,279
2012,LOS,6000,279
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,280
2012,LOS,6000,281
2012,LOS,6000,281
2012,LOS,6000,281
2012,LOS,6000,281
2012,LOS,6000,281
2012,LOS,6000,281
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,282
2012,LOS,6000,283
2012,LOS,6000,283
2012,LOS,6000,283
2012,LOS,6000,283
2012,LOS,6000,283
2012,LOS,6000,283
2012,LOS,6000,284
2012,LOS,6000,284
2012,LOS,6000,284
2012,LOS,6000,284
2012,LOS,6000,285
2012,LOS,6000,285
2012,LOS,6000,285
2012,LOS,6000,285
2012,LOS,6000,285
2012,LOS,6000,285
2012,LOS,6000,286
2012,LOS,6000,286
2012,LOS,6000,286
2012,LOS,6000,287
2012,LOS,6000,287
2012,LOS,6000,288
2012,LOS,6000,288
2012,LOS,6000,288
2012,LOS,6000,288
2012,LOS,6000,289
2012,LOS,6000,290
2012,LOS,6000,290
2012,LOS,6000,290
2012,LOS,6000,290
2012,LOS,6000,291
2012,LOS,6000,291
2012,LOS,6000,291
2012,LOS,6000,292
2012,LOS,6000,292
2012,LOS,6000,292
2012,LOS,6000,293
2012,LOS,6000,294
2012,LOS,6000,294
2012,LOS,6000,294
2012,LOS,6000,294
2012,LOS,6000,294
2012,LOS,6000,295
2012,LOS,6000,295
2012,LOS,6000,295
2012,LOS,6000,295
2012,LOS,6000,295
2012,LOS,6000,295
2012,LOS,6000,296
2012,LOS,6000,296
2012,LOS,6000,296
2012,LOS,6000,296
2012,LOS,6000,296
2012,LOS,6000,297
2012,LOS,6000,297
2012,LOS,6000,297
2012,LOS,6000,297
2012,LOS,6000,298
2012,LOS,6000,298
2012,LOS,6000,299
2012,LOS,6000,299
2012,LOS,6000,300
2012,LOS,6000,300
2012,LOS,6000,300
2012,LOS,6000,301
2012,LOS,6000,302
2012,LOS,6000,303
2012,LOS,6000,303
2012,LOS,6000,309
2012,LOS,6000,310
2012,LOS,6000,313
2012,LOS,6000,315
2012,LOS,8000,141
2012,LOS,8000,143
2012,LOS,8000,148
2012,LOS,8000,151
2012,LOS,8000,166
2012,LOS,8000,174
2012,LOS,8000,175
2012,LOS,8000,177
2012,LOS,8000,183
2012,LOS,8000,184
2012,LOS,8000,185
2012,LOS,8000,186
2012,LOS,8000,187
2012,LOS,8000,189
2012,LOS,8000,191
2012,LOS,8000,197
2012,LOS,8000,204
2012,LOS,8000,220
2012,LOS,8000,227
2012,LOS,8000,230
2012,LOS,8000,231
2012,LOS,8000,235
2012,LOS,8000,236
2012,LOS,8000,240
2012,LOS,8000,248
2012,LOS,8000,249
2012,LOS,8000,249
2012,LOS,8000,250
2012,LOS,8000,253
2012,LOS,8000,253
2012,LOS,8000,254
2012,LOS,8000,255
2012,LOS,8000,255
2012,LOS,8000,256
2012,LOS,8000,256
2012,LOS,8000,256
2012,LOS,8000,258
2012,LOS,8000,259
2012,LOS,8000,260
2012,LOS,8000,261
2012,LOS,8000,261
2012,LOS,8000,262
2012,LOS,8000,262
2012,LOS,8000,262
2012,LOS,8000,263
2012,LOS,8000,264
2012,LOS,8000,264
2012,LOS,8000,264
2012,LOS,8000,264
2012,LOS,8000,264
2012,LOS,8000,265
2012,LOS,8000,265
2012,LOS,8000,265
2012,LOS,8000,265
2012,LOS,8000,265
2012,LOS,8000,266
2012,LOS,8000,266
2012,LOS,8000,266
2012,LOS,8000,266
2012,LOS,8000,267
2012,LOS,8000,267
2012,LOS,8000,267
2012,LOS,8000,267
2012,LOS,8000,269
2012,LOS,8000,269
2012,LOS,8000,269
2012,LOS,8000,269
2012,LOS,8000,269
2012,LOS,8000,270
2012,LOS,8000,270
2012,LOS,8000,270
2012,LOS,8000,270
2012,LOS,8000,270
2012,LOS,8000,271
2012,LOS,8000,271
2012,LOS,8000,271
2012,LOS,8000,272
2012,LOS,8000,272
2012,LOS,8000,272
2012,LOS,8000,272
2012,LOS,8000,272
2012,LOS,8000,272
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,273
2012,LOS,8000,274
2012,LOS,8000,274
2012,LOS,8000,274
2012,LOS,8000,274
2012,LOS,8000,274
2012,LOS,8000,275
2012,LOS,8000,275
2012,LOS,8000,275
2012,LOS,8000,275
2012,LOS,8000,275
2012,LOS,8000,275
2012,LOS,8000,275
2012,LOS,8000,276
2012,LOS,8000,276
2012,LOS,8000,276
2012,LOS,8000,276
2012,LOS,8000,277
2012,LOS,8000,277
2012,LOS,8000,277
2012,LOS,8000,277
2012,LOS,8000,278
2012,LOS,8000,278
2012,LOS,8000,278
2012,LOS,8000,278
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,279
2012,LOS,8000,280
2012,LOS,8000,280
2012,LOS,8000,280
2012,LOS,8000,280
2012,LOS,8000,280
2012,LOS,8000,280
2012,LOS,8000,280
2012,LOS,8000,281
2012,LOS,8000,281
2012,LOS,8000,281
2012,LOS,8000,281
2012,LOS,8000,281
2012,LOS,8000,281
2012,LOS,8000,282
2012,LOS,8000,282
2012,LOS,8000,282
2012,LOS,8000,282
2012,LOS,8000,282
2012,LOS,8000,282
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,283
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,284
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,285
2012,LOS,8000,286
2012,LOS,8000,286
2012,LOS,8000,286
2012,LOS,8000,286
2012,LOS,8000,286
2012,LOS,8000,286
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,287
2012,LOS,8000,288
2012,LOS,8000,288
2012,LOS,8000,288
2012,LOS,8000,288
2012,LOS,8000,289
2012,LOS,8000,289
2012,LOS,8000,289
2012,LOS,8000,289
2012,LOS,8000,289
2012,LOS,8000,289
2012,LOS,8000,289
2012,LOS,8000,290
2012,LOS,8000,290
2012,LOS,8000,290
2012,LOS,8000,290
2012,LOS,8000,290
2012,LOS,8000,290
2012,LOS,8000,291
2012,LOS,8000,291
2012,LOS,8000,291
2012,LOS,8000,291
2012,LOS,8000,291
2012,LOS,8000,292
2012,LOS,8000,292
2012,LOS,8000,292
2012,LOS,8000,292
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,293
2012,LOS,8000,294
2012,LOS,8000,294
2012,LOS,8000,294
2012,LOS,8000,294
2012,LOS,8000,294
2012,LOS,8000,295
2012,LOS,8000,295
2012,LOS,8000,295
2012,LOS,8000,295
2012,LOS,8000,295
2012,LOS,8000,296
2012,LOS,8000,296
2012,LOS,8000,296
2012,LOS,8000,296
2012,LOS,8000,296
2012,LOS,8000,296
2012,LOS,8000,296
2012,LOS,8000,297
2012,LOS,8000,297
2012,LOS,8000,297
2012,LOS,8000,297
2012,LOS,8000,297
2012,LOS,8000,297
2012,LOS,8000,298
2012,LOS,8000,298
2012,LOS,8000,298
2012,LOS,8000,298
2012,LOS,8000,298
2012,LOS,8000,298
2012,LOS,8000,298
2012,LOS,8000,299
2012,LOS,8000,299
2012,LOS,8000,299
2012,LOS,8000,299
2012,LOS,8000,299
2012,LOS,8000,299
2012,LOS,8000,299
2012,LOS,8000,300
2012,LOS,8000,300
2012,LOS,8000,300
2012,LOS,8000,300
2012,LOS,8000,300
2012,LOS,8000,300
2012,LOS,8000,301
2012,LOS,8000,301
2012,LOS,8000,301
2012,LOS,8000,301
2012,LOS,8000,301
2012,LOS,8000,301
2012,LOS,8000,301
2012,LOS,8000,302
2012,LOS,8000,302
2012,LOS,8000,302
2012,LOS,8000,302
2012,LOS,8000,303
2012,LOS,8000,304
2012,LOS,8000,305
2012,LOS,8000,305
2012,LOS,8000,305
2012,LOS,8000,306
2012,LOS,8000,306
2012,LOS,8000,307
2012,LOS,8000,308
2012,LOS,8000,309
2012,LOS,8000,309
2012,LOS,8000,309
2012,LOS,8000,309
2012,LOS,8000,309
2012,LOS,8000,309
2012,LOS,8000,311
2012,LOS,8000,311
2012,LOS,8000,311
2012,LOS,8000,311
2012,LOS,8000,312
2012,LOS,8000,312
2012,LOS,8000,312
2012,LOS,8000,313
2012,LOS,8000,314
2012,LOS,8000,315
2012,LOS,8000,318
2012,LOS,10000,103
2012,LOS,10000,117
2012,LOS,10000,145
2012,LOS,10000,153
2012,LOS,10000,155
2012,LOS,10000,156
2012,LOS,10000,159
2012,LOS,10000,159
2012,LOS,10000,181
2012,LOS,10000,183
2012,LOS,10000,186
2012,LOS,10000,186
2012,LOS,10000,189
2012,LOS,10000,191
2012,LOS,10000,191
2012,LOS,10000,192
2012,LOS,10000,193
2012,LOS,10000,193
2012,LOS,10000,193
2012,LOS,10000,196
2012,LOS,10000,198
2012,LOS,10000,198
2012,LOS,10000,198
2012,LOS,10000,200
2012,LOS,10000,200
2012,LOS,10000,202
2012,LOS,10000,203
2012,LOS,10000,203
2012,LOS,10000,203
2012,LOS,10000,203
2012,LOS,10000,203
2012,LOS,10000,204
2012,LOS,10000,206
2012,LOS,10000,209
2012,LOS,10000,210
2012,LOS,10000,212
2012,LOS,10000,234
2012,LOS,10000,238
2012,LOS,10000,240
2012,LOS,10000,247
2012,LOS,10000,249
2012,LOS,10000,251
2012,LOS,10000,253
2012,LOS,10000,253
2012,LOS,10000,254
2012,LOS,10000,254
2012,LOS,10000,256
2012,LOS,10000,256
2012,LOS,10000,256
2012,LOS,10000,256
2012,LOS,10000,256
2012,LOS,10000,257
2012,LOS,10000,257
2012,LOS,10000,258
2012,LOS,10000,259
2012,LOS,10000,261
2012,LOS,10000,261
2012,LOS,10000,262
2012,LOS,10000,262
2012,LOS,10000,262
2012,LOS,10000,263
2012,LOS,10000,263
2012,LOS,10000,263
2012,LOS,10000,264
2012,LOS,10000,264
2012,LOS,10000,264
2012,LOS,10000,264
2012,LOS,10000,265
2012,LOS,10000,265
2012,LOS,10000,265
2012,LOS,10000,267
2012,LOS,10000,268
2012,LOS,10000,268
2012,LOS,10000,268
2012,LOS,10000,269
2012,LOS,10000,269
2012,LOS,10000,269
2012,LOS,10000,269
2012,LOS,10000,269
2012,LOS,10000,269
2012,LOS,10000,269
2012,LOS,10000,270
2012,LOS,10000,270
2012,LOS,10000,271
2012,LOS,10000,271
2012,LOS,10000,271
2012,LOS,10000,271
2012,LOS,10000,272
2012,LOS,10000,272
2012,LOS,10000,272
2012,LOS,10000,272
2012,LOS,10000,272
2012,LOS,10000,273
2012,LOS,10000,273
2012,LOS,10000,273
2012,LOS,10000,273
