Year,Parameter,Distance,date
2017,LOS,10000,256
2017,LOS,10000,256
2017,LOS,10000,256
2017,LOS,10000,257
2017,LOS,10000,257
2017,LOS,10000,257
2017,LOS,10000,257
2017,LOS,10000,258
2017,LOS,10000,258
2017,LOS,10000,258
2017,LOS,10000,258
2017,LOS,10000,258
2017,LOS,10000,258
2017,LOS,10000,259
2017,LOS,10000,259
2017,LOS,10000,259
2017,LOS,10000,259
2017,LOS,10000,259
2017,LOS,10000,260
2017,LOS,10000,260
2017,LOS,10000,260
2017,LOS,10000,260
2017,LOS,10000,260
2017,LOS,10000,260
2017,LOS,10000,260
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,261
2017,LOS,10000,262
2017,LOS,10000,262
2017,LOS,10000,262
2017,LOS,10000,262
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,263
2017,LOS,10000,264
2017,LOS,10000,264
2017,LOS,10000,264
2017,LOS,10000,264
2017,LOS,10000,265
2017,LOS,10000,265
2017,LOS,10000,265
2017,LOS,10000,265
2017,LOS,10000,265
2017,LOS,10000,265
2017,LOS,10000,265
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,266
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,267
2017,LOS,10000,268
2017,LOS,10000,268
2017,LOS,10000,268
2017,LOS,10000,268
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,269
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,270
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
