Year,Parameter,Distance,date
2013,LOS,2000,171
2013,LOS,2000,181
2013,LOS,2000,181
2013,LOS,2000,194
2013,LOS,2000,237
2013,LOS,2000,237
2013,LOS,2000,245
2013,LOS,2000,251
2013,LOS,2000,253
2013,LOS,2000,254
2013,LOS,2000,255
2013,LOS,2000,256
2013,LOS,2000,256
2013,LOS,2000,258
2013,LOS,2000,261
2013,LOS,2000,263
2013,LOS,2000,263
2013,LOS,2000,264
2013,LOS,2000,265
2013,LOS,2000,265
2013,LOS,2000,267
2013,LOS,2000,267
2013,LOS,2000,268
2013,LOS,2000,268
2013,LOS,2000,269
2013,LOS,2000,269
2013,LOS,2000,270
2013,LOS,2000,270
2013,LOS,2000,271
2013,LOS,2000,271
2013,LOS,2000,272
2013,LOS,2000,272
2013,LOS,2000,273
2013,LOS,2000,274
2013,LOS,2000,275
2013,LOS,2000,275
2013,LOS,2000,275
2013,LOS,2000,275
2013,LOS,2000,276
2013,LOS,2000,277
2013,LOS,2000,280
2013,LOS,2000,280
2013,LOS,2000,284
2013,LOS,2000,285
2013,LOS,2000,290
2013,LOS,2000,300
2013,LOS,4000,151
2013,LOS,4000,163
2013,LOS,4000,170
2013,LOS,4000,173
2013,LOS,4000,174
2013,LOS,4000,177
2013,LOS,4000,181
2013,LOS,4000,186
2013,LOS,4000,244
2013,LOS,4000,245
2013,LOS,4000,247
2013,LOS,4000,247
2013,LOS,4000,247
2013,LOS,4000,247
2013,LOS,4000,248
2013,LOS,4000,248
2013,LOS,4000,248
2013,LOS,4000,248
2013,LOS,4000,249
2013,LOS,4000,249
2013,LOS,4000,249
2013,LOS,4000,250
2013,LOS,4000,251
2013,LOS,4000,251
2013,LOS,4000,251
2013,LOS,4000,251
2013,LOS,4000,253
2013,LOS,4000,254
2013,LOS,4000,254
2013,LOS,4000,255
2013,LOS,4000,255
2013,LOS,4000,255
2013,LOS,4000,255
2013,LOS,4000,255
2013,LOS,4000,257
2013,LOS,4000,257
2013,LOS,4000,257
2013,LOS,4000,258
2013,LOS,4000,258
2013,LOS,4000,259
2013,LOS,4000,259
2013,LOS,4000,259
2013,LOS,4000,260
2013,LOS,4000,260
2013,LOS,4000,260
2013,LOS,4000,261
2013,LOS,4000,262
2013,LOS,4000,262
2013,LOS,4000,263
2013,LOS,4000,263
2013,LOS,4000,264
2013,LOS,4000,264
2013,LOS,4000,265
2013,LOS,4000,265
