OID_,Value,Count,,151,,151
1,151,1,,163,,163
2,163,1,,170,,170
3,170,1,,173,,173
4,173,1,,174,,174
5,174,1,,177,,177
6,177,1,,181,,181
7,181,1,,186,,186
8,186,1,,244,,244
9,244,1,,245,,245
10,245,1,,247,,247
11,247,4,,247,,247
15,248,4,,247,,247
19,249,3,,247,,247
22,250,1,,248,,248
23,251,4,,248,,248
27,253,1,,248,,248
28,254,2,,248,,248
30,255,5,,249,,249
35,257,3,,249,,249
38,258,2,,249,,249
40,259,3,,250,,250
43,260,3,,251,,251
46,261,1,,251,,251
47,262,2,,251,,251
49,263,2,,251,,251
51,264,2,,253,,253
53,265,5,,254,,254
58,266,1,,254,,254
59,267,5,,255,,255
64,268,2,,255,,255
66,269,2,,255,,255
68,271,1,,255,,255
69,272,3,,255,,255
72,273,1,,257,,257
73,274,2,,257,,257
75,275,1,,257,,257
76,276,1,,258,,258
77,277,2,,258,,258
79,278,2,,259,,259
81,281,2,,259,,259
83,282,3,,259,,259
86,283,1,,260,,260
87,284,1,,260,,260
88,285,2,,260,,260
90,289,1,,261,,261
91,290,1,,262,,262
92,292,1,,262,,262
93,293,1,,263,,263
,,,,263,,263
,,,,264,,264
,,,,264,,264
,,,,265,,265
,,,,265,,265
,,,,265,,265
,,,,265,,265
,,,,265,,265
,,,,266,,266
,,,,267,,267
,,,,267,,267
,,,,267,,267
,,,,267,,267
,,,,267,,267
,,,,268,,268
,,,,268,,268
,,,,269,,269
,,,,269,,269
,,,,271,,271
,,,,272,,272
,,,,272,,272
,,,,272,,272
,,,,273,,273
,,,,274,,274
,,,,274,,274
,,,,275,,275
,,,,276,,276
,,,,277,,277
,,,,277,,277
,,,,278,,278
,,,,278,,278
,,,,281,,281
,,,,281,,281
,,,,282,,282
,,,,282,,282
,,,,282,,282
,,,,283,,283
,,,,284,,284
,,,,285,,285
,,,,285,,285
,,,,289,,289
,,,,290,,290
,,,,292,,292
,,,,293,,293
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
