OID_,Value,Count,,99,,99
1,99,1,,100,,100
2,100,1,,103,,103
3,103,1,,105,,105
4,105,1,,106,,106
5,106,1,,107,,107
6,107,1,,108,,108
7,108,1,,110,,110
8,110,3,,110,,110
11,111,2,,110,,110
13,112,1,,111,,111
14,113,2,,111,,111
16,114,2,,112,,112
18,115,2,,113,,113
20,116,1,,113,,113
21,117,1,,114,,114
22,118,2,,114,,114
24,119,2,,115,,115
26,120,3,,115,,115
29,121,9,,116,,116
38,122,9,,117,,117
47,123,8,,118,,118
55,124,10,,118,,118
65,125,5,,119,,119
70,126,5,,119,,119
75,127,8,,120,,120
83,128,9,,120,,120
92,129,12,,120,,120
104,130,12,,121,,121
116,131,10,,121,,121
126,132,15,,121,,121
141,133,9,,121,,121
150,134,19,,121,,121
169,135,21,,121,,121
190,136,15,,121,,121
205,137,9,,121,,121
214,138,13,,121,,121
227,139,6,,122,,122
233,140,5,,122,,122
238,141,8,,122,,122
246,142,6,,122,,122
252,143,6,,122,,122
258,144,8,,122,,122
266,145,5,,122,,122
271,146,8,,122,,122
279,147,5,,122,,122
284,148,7,,123,,123
291,149,9,,123,,123
300,150,6,,123,,123
306,151,5,,123,,123
311,152,9,,123,,123
320,153,6,,123,,123
326,154,3,,123,,123
329,155,2,,123,,123
331,156,1,,124,,124
332,157,1,,124,,124
333,158,3,,124,,124
336,159,3,,124,,124
339,160,2,,124,,124
341,161,6,,124,,124
347,162,2,,124,,124
349,163,2,,124,,124
351,164,2,,124,,124
353,165,5,,124,,124
358,166,1,,125,,125
359,168,2,,125,,125
361,169,3,,125,,125
364,170,2,,125,,125
366,172,1,,125,,125
367,173,1,,126,,126
368,174,1,,126,,126
369,175,1,,126,,126
370,178,1,,126,,126
371,179,1,,126,,126
372,182,2,,127,,127
374,187,1,,127,,127
375,193,1,,127,,127
376,210,1,,127,,127
377,224,1,,127,,127
378,227,1,,127,,127
379,229,1,,127,,127
380,231,1,,127,,127
381,234,1,,128,,128
382,236,1,,128,,128
383,237,1,,128,,128
384,238,2,,128,,128
386,239,1,,128,,128
387,241,2,,128,,128
389,242,3,,128,,128
392,243,5,,128,,128
397,244,5,,128,,128
402,245,8,,129,,129
410,246,4,,129,,129
414,247,8,,129,,129
422,248,8,,129,,129
430,249,7,,129,,129
437,250,4,,129,,129
441,251,9,,129,,129
450,252,3,,129,,129
453,253,5,,129,,129
458,254,3,,129,,129
461,255,8,,129,,129
469,256,2,,129,,129
471,257,5,,130,,130
476,258,5,,130,,130
481,259,2,,130,,130
483,260,6,,130,,130
489,261,3,,130,,130
492,262,5,,130,,130
497,263,4,,130,,130
501,264,7,,130,,130
508,265,5,,130,,130
513,266,4,,130,,130
517,267,2,,130,,130
519,268,4,,130,,130
523,269,3,,131,,131
526,270,5,,131,,131
531,271,1,,131,,131
532,272,4,,131,,131
536,273,2,,131,,131
538,274,3,,131,,131
541,275,3,,131,,131
544,276,2,,131,,131
546,277,3,,131,,131
549,278,1,,131,,131
550,279,1,,132,,132
551,280,1,,132,,132
552,281,3,,132,,132
555,282,1,,132,,132
556,283,1,,132,,132
557,285,1,,132,,132
558,288,1,,132,,132
559,291,1,,132,,132
560,294,1,,132,,132
561,298,1,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,135,,135
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,142,,142
,,,,142,,142
,,,,142,,142
,,,,142,,142
,,,,142,,142
,,,,142,,142
,,,,143,,143
,,,,143,,143
,,,,143,,143
,,,,143,,143
,,,,143,,143
,,,,143,,143
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,147,,147
,,,,147,,147
,,,,147,,147
,,,,147,,147
,,,,147,,147
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,155,,155
,,,,155,,155
,,,,156,,156
,,,,157,,157
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,160,,160
,,,,160,,160
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,162,,162
,,,,162,,162
,,,,163,,163
,,,,163,,163
,,,,164,,164
,,,,164,,164
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,166,,166
,,,,168,,168
,,,,168,,168
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,170,,170
,,,,170,,170
,,,,172,,172
,,,,173,,173
,,,,174,,174
,,,,175,,175
,,,,178,,178
,,,,179,,179
,,,,182,,182
,,,,182,,182
,,,,187,,187
,,,,193,,193
,,,,210,,210
,,,,224,,224
,,,,227,,227
,,,,229,,229
,,,,231,,231
,,,,234,,234
,,,,236,,236
,,,,237,,237
,,,,238,,238
,,,,238,,238
,,,,239,,239
,,,,241,,241
,,,,241,,241
,,,,242,,242
,,,,242,,242
,,,,242,,242
,,,,243,,243
,,,,243,,243
,,,,243,,243
,,,,243,,243
,,,,243,,243
,,,,244,,244
,,,,244,,244
,,,,244,,244
,,,,244,,244
,,,,244,,244
,,,,245,,245
,,,,245,,245
,,,,245,,245
,,,,245,,245
,,,,245,,245
,,,,245,,245
,,,,245,,245
,,,,245,,245
,,,,246,,246
,,,,246,,246
,,,,246,,246
,,,,246,,246
,,,,247,,247
,,,,247,,247
,,,,247,,247
,,,,247,,247
,,,,247,,247
,,,,247,,247
,,,,247,,247
,,,,247,,247
,,,,248,,248
,,,,248,,248
,,,,248,,248
,,,,248,,248
,,,,248,,248
,,,,248,,248
,,,,248,,248
,,,,248,,248
,,,,249,,249
,,,,249,,249
,,,,249,,249
,,,,249,,249
,,,,249,,249
,,,,249,,249
,,,,249,,249
,,,,250,,250
,,,,250,,250
,,,,250,,250
,,,,250,,250
