OID_,Value,Count
,163,1.000000000000000
,165,1.000000000000000
,199,1.000000000000000
,200,1.000000000000000
,202,1.000000000000000
,206,1.000000000000000
,208,1.000000000000000
,209,2.000000000000000
,210,1.000000000000000
,212,1.000000000000000
,213,2.000000000000000
,214,5.000000000000000
,215,1.000000000000000
,216,2.000000000000000
,217,1.000000000000000
,218,8.000000000000000
,219,5.000000000000000
,220,5.000000000000000
,221,7.000000000000000
,222,7.000000000000000
,223,10.000000000000000
,224,12.000000000000000
,225,4.000000000000000
,226,9.000000000000000
,227,11.000000000000000
,228,9.000000000000000
,229,6.000000000000000
,230,4.000000000000000
,231,7.000000000000000
,232,11.000000000000000
,233,6.000000000000000
,234,11.000000000000000
,235,5.000000000000000
,236,6.000000000000000
,237,5.000000000000000
,238,8.000000000000000
,239,4.000000000000000
,240,5.000000000000000
,241,7.000000000000000
,242,7.000000000000000
,243,13.000000000000000
,244,12.000000000000000
,245,7.000000000000000
,246,6.000000000000000
,247,5.000000000000000
,248,4.000000000000000
,249,6.000000000000000
,250,7.000000000000000
,251,13.000000000000000
,252,9.000000000000000
,253,6.000000000000000
,254,7.000000000000000
,255,8.000000000000000
,256,8.000000000000000
,257,8.000000000000000
,258,5.000000000000000
,259,2.000000000000000
,260,2.000000000000000
,261,10.000000000000000
,262,6.000000000000000
,263,3.000000000000000
,264,4.000000000000000
,265,5.000000000000000
,266,1.000000000000000
,267,3.000000000000000
,268,1.000000000000000
,269,4.000000000000000
,270,3.000000000000000
,271,2.000000000000000
,272,4.000000000000000
,273,2.000000000000000
,274,3.000000000000000
,275,3.000000000000000
,276,2.000000000000000
,277,4.000000000000000
,278,4.000000000000000
,279,3.000000000000000
,280,1.000000000000000
,281,1.000000000000000
,282,3.000000000000000
,283,1.000000000000000
,284,2.000000000000000
,286,4.000000000000000
,287,2.000000000000000
,288,1.000000000000000
,290,2.000000000000000
,291,1.000000000000000
,292,1.000000000000000
,295,1.000000000000000
,297,3.000000000000000
,298,1.000000000000000
,300,1.000000000000000
,302,2.000000000000000
,304,1.000000000000000
,309,1.000000000000000
,311,1.000000000000000
