OID_,Value,Count,,86,,86
1,86,2,,86,,86
3,87,1,,87,,87
4,88,1,,88,,88
5,91,1,,91,,91
6,93,1,,93,,93
7,94,1,,94,,94
8,96,1,,96,,96
9,97,2,,97,,97
11,104,1,,97,,97
12,109,1,,104,,104
13,112,1,,109,,109
14,115,1,,112,,112
15,117,1,,115,,115
16,121,1,,117,,117
17,122,1,,121,,121
18,123,2,,122,,122
20,127,3,,123,,123
23,128,2,,123,,123
25,129,1,,127,,127
26,132,1,,127,,127
27,133,1,,127,,127
28,134,1,,128,,128
29,135,2,,128,,128
31,136,2,,129,,129
33,137,1,,132,,132
34,138,1,,133,,133
35,139,4,,134,,134
39,140,1,,135,,135
40,141,2,,135,,135
42,142,1,,136,,136
43,143,2,,136,,136
45,144,2,,137,,137
47,146,2,,138,,138
49,147,2,,139,,139
51,148,1,,139,,139
52,149,1,,139,,139
53,150,1,,139,,139
54,151,2,,140,,140
56,152,4,,141,,141
60,153,2,,141,,141
62,154,5,,142,,142
67,155,4,,143,,143
71,156,8,,143,,143
79,157,5,,144,,144
84,158,5,,144,,144
89,159,9,,146,,146
98,160,5,,146,,146
103,161,11,,147,,147
114,162,6,,147,,147
120,163,4,,148,,148
124,164,3,,149,,149
127,165,14,,150,,150
141,166,8,,151,,151
149,167,9,,151,,151
158,168,6,,152,,152
164,169,8,,152,,152
172,170,6,,152,,152
178,171,4,,152,,152
182,172,8,,153,,153
190,173,9,,153,,153
199,174,2,,154,,154
201,176,8,,154,,154
209,177,1,,154,,154
210,178,3,,154,,154
213,181,6,,154,,154
219,182,3,,155,,155
222,183,1,,155,,155
223,185,2,,155,,155
225,186,2,,155,,155
227,187,2,,156,,156
229,191,3,,156,,156
232,192,1,,156,,156
233,208,1,,156,,156
234,210,1,,156,,156
235,216,1,,156,,156
236,221,3,,156,,156
239,222,1,,156,,156
240,223,1,,157,,157
241,224,1,,157,,157
242,225,1,,157,,157
243,226,4,,157,,157
247,227,2,,157,,157
249,228,4,,158,,158
253,229,6,,158,,158
259,230,4,,158,,158
263,231,1,,158,,158
264,232,2,,158,,158
266,233,1,,159,,159
267,234,4,,159,,159
271,235,6,,159,,159
277,236,7,,159,,159
284,237,6,,159,,159
290,238,9,,159,,159
299,239,8,,159,,159
307,240,5,,159,,159
312,241,11,,159,,159
323,242,16,,160,,160
339,243,8,,160,,160
347,244,12,,160,,160
359,245,12,,160,,160
371,246,16,,160,,160
387,247,13,,161,,161
400,248,15,,161,,161
415,249,15,,161,,161
430,250,13,,161,,161
443,251,17,,161,,161
460,252,10,,161,,161
470,253,13,,161,,161
483,254,14,,161,,161
497,255,16,,161,,161
513,256,4,,161,,161
517,257,11,,161,,161
528,258,7,,162,,162
535,259,15,,162,,162
550,260,7,,162,,162
557,261,9,,162,,162
566,262,9,,162,,162
575,263,12,,162,,162
587,264,5,,163,,163
592,265,6,,163,,163
598,266,7,,163,,163
605,267,3,,163,,163
608,268,5,,164,,164
613,269,12,,164,,164
625,270,7,,164,,164
632,271,5,,165,,165
637,272,4,,165,,165
641,273,6,,165,,165
647,274,8,,165,,165
655,275,5,,165,,165
660,276,2,,165,,165
662,277,1,,165,,165
663,278,2,,165,,165
665,279,3,,165,,165
668,280,2,,165,,165
670,281,2,,165,,165
672,282,2,,165,,165
674,283,2,,165,,165
676,284,1,,165,,165
677,285,2,,166,,166
679,286,2,,166,,166
681,287,1,,166,,166
682,289,1,,166,,166
683,299,1,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,167,,167
,,,,168,,168
,,,,168,,168
,,,,168,,168
,,,,168,,168
,,,,168,,168
,,,,168,,168
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,169,,169
,,,,170,,170
,,,,170,,170
,,,,170,,170
,,,,170,,170
,,,,170,,170
,,,,170,,170
,,,,171,,171
,,,,171,,171
,,,,171,,171
,,,,171,,171
,,,,172,,172
,,,,172,,172
,,,,172,,172
,,,,172,,172
,,,,172,,172
,,,,172,,172
,,,,172,,172
,,,,172,,172
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,173,,173
,,,,174,,174
,,,,174,,174
,,,,176,,176
,,,,176,,176
,,,,176,,176
,,,,176,,176
,,,,176,,176
,,,,176,,176
,,,,176,,176
,,,,176,,176
,,,,177,,177
,,,,178,,178
,,,,178,,178
,,,,178,,178
,,,,181,,181
,,,,181,,181
,,,,181,,181
