OID_,Value,Count,,87,,87
1,87,1,,90,,90
2,90,1,,94,,94
3,94,1,,95,,95
4,95,1,,99,,99
5,99,1,,101,,101
6,101,1,,103,,103
7,103,1,,104,,104
8,104,2,,104,,104
10,108,1,,108,,108
11,109,3,,109,,109
14,111,1,,109,,109
15,112,1,,109,,109
16,113,3,,111,,111
19,114,3,,112,,112
22,115,2,,113,,113
24,117,5,,113,,113
29,118,4,,113,,113
33,120,3,,114,,114
36,121,5,,114,,114
41,122,4,,114,,114
45,123,2,,115,,115
47,125,2,,115,,115
49,126,4,,117,,117
53,127,5,,117,,117
58,128,3,,117,,117
61,129,6,,117,,117
67,130,3,,117,,117
70,131,2,,118,,118
72,132,4,,118,,118
76,133,3,,118,,118
79,134,2,,118,,118
81,135,2,,120,,120
83,136,3,,120,,120
86,137,3,,120,,120
89,138,1,,121,,121
90,139,3,,121,,121
93,143,3,,121,,121
96,144,6,,121,,121
102,146,3,,121,,121
105,147,1,,122,,122
106,148,2,,122,,122
108,149,2,,122,,122
110,150,2,,122,,122
112,151,3,,123,,123
115,152,2,,123,,123
117,153,3,,125,,125
120,154,2,,125,,125
122,155,1,,126,,126
123,156,4,,126,,126
127,157,2,,126,,126
129,158,1,,126,,126
130,159,1,,127,,127
131,161,1,,127,,127
132,163,1,,127,,127
133,164,1,,127,,127
134,165,2,,127,,127
136,166,1,,128,,128
137,167,1,,128,,128
138,170,2,,128,,128
140,172,2,,129,,129
142,176,1,,129,,129
143,178,1,,129,,129
144,180,2,,129,,129
146,183,1,,129,,129
147,184,1,,129,,129
148,187,1,,130,,130
149,188,1,,130,,130
150,194,1,,130,,130
151,198,3,,131,,131
154,199,4,,131,,131
158,201,2,,132,,132
160,202,2,,132,,132
162,203,1,,132,,132
163,205,1,,132,,132
164,206,2,,133,,133
166,208,5,,133,,133
171,209,2,,133,,133
173,210,1,,134,,134
174,211,1,,134,,134
175,212,4,,135,,135
179,213,1,,135,,135
180,214,3,,136,,136
183,215,3,,136,,136
186,216,4,,136,,136
190,218,3,,137,,137
193,219,6,,137,,137
199,220,1,,137,,137
200,221,4,,138,,138
204,222,2,,139,,139
206,223,2,,139,,139
208,224,2,,139,,139
210,226,2,,143,,143
212,227,3,,143,,143
215,228,4,,143,,143
219,229,5,,144,,144
224,230,1,,144,,144
225,231,3,,144,,144
228,232,1,,144,,144
229,233,7,,144,,144
236,234,4,,144,,144
240,235,4,,146,,146
244,236,4,,146,,146
248,237,5,,146,,146
253,238,2,,147,,147
255,239,3,,148,,148
258,241,3,,148,,148
261,242,5,,149,,149
266,243,3,,149,,149
269,244,5,,150,,150
274,245,1,,150,,150
275,246,2,,151,,151
277,247,3,,151,,151
280,248,1,,151,,151
281,250,1,,152,,152
282,252,2,,152,,152
284,253,1,,153,,153
285,254,5,,153,,153
290,256,4,,153,,153
294,258,2,,154,,154
296,259,2,,154,,154
298,260,4,,155,,155
302,261,2,,156,,156
304,263,2,,156,,156
306,264,1,,156,,156
307,265,2,,156,,156
309,266,3,,157,,157
