OID_,Value,Count,,144,,144
1,144,1,,177,,177
2,177,2,,177,,177
4,178,2,,178,,178
6,180,1,,178,,178
7,181,2,,180,,180
9,182,1,,181,,181
10,184,1,,181,,181
11,185,2,,182,,182
13,187,1,,184,,184
14,189,1,,185,,185
15,190,3,,185,,185
18,191,2,,187,,187
20,192,4,,189,,189
24,193,2,,190,,190
26,194,7,,190,,190
33,195,4,,190,,190
37,196,9,,191,,191
46,197,9,,191,,191
55,198,3,,192,,192
58,199,5,,192,,192
63,200,2,,192,,192
65,201,5,,192,,192
70,202,2,,193,,193
72,203,4,,193,,193
76,204,1,,194,,194
77,205,3,,194,,194
80,206,4,,194,,194
84,207,5,,194,,194
89,211,5,,194,,194
94,212,2,,194,,194
96,213,3,,194,,194
99,214,3,,195,,195
102,217,2,,195,,195
104,218,1,,195,,195
105,220,1,,195,,195
106,225,1,,196,,196
107,227,1,,196,,196
108,228,1,,196,,196
109,234,1,,196,,196
110,238,2,,196,,196
112,239,1,,196,,196
113,240,1,,196,,196
114,241,3,,196,,196
117,242,2,,196,,196
119,243,4,,197,,197
123,244,3,,197,,197
126,245,1,,197,,197
127,246,3,,197,,197
130,247,2,,197,,197
132,248,3,,197,,197
135,250,7,,197,,197
142,251,4,,197,,197
146,252,4,,197,,197
150,253,3,,198,,198
153,254,3,,198,,198
156,255,12,,198,,198
168,256,5,,199,,199
173,257,1,,199,,199
174,258,4,,199,,199
178,259,6,,199,,199
184,260,8,,199,,199
192,261,5,,200,,200
197,262,5,,200,,200
202,263,3,,201,,201
205,264,5,,201,,201
210,265,4,,201,,201
214,266,8,,201,,201
222,267,1,,201,,201
223,268,4,,202,,202
227,269,2,,202,,202
229,270,3,,203,,203
232,271,2,,203,,203
234,273,1,,203,,203
235,274,5,,203,,203
240,275,3,,204,,204
243,276,8,,205,,205
251,277,3,,205,,205
254,278,2,,205,,205
256,279,2,,206,,206
258,280,6,,206,,206
264,281,6,,206,,206
270,282,2,,206,,206
272,283,2,,207,,207
274,284,2,,207,,207
276,285,1,,207,,207
277,287,3,,207,,207
280,288,1,,207,,207
281,289,1,,211,,211
282,290,1,,211,,211
,,,,211,,211
,,,,211,,211
,,,,211,,211
,,,,212,,212
,,,,212,,212
,,,,213,,213
