OID_,Value,Count,,60,,60
1,60,1,,75,,75
2,75,1,,80,,80
3,80,1,,92,,92
4,92,1,,93,,93
5,93,1,,94,,94
6,94,2,,94,,94
8,98,1,,98,,98
9,99,3,,99,,99
12,100,1,,99,,99
13,101,2,,99,,99
15,102,2,,100,,100
17,103,1,,101,,101
18,104,8,,101,,101
26,105,5,,102,,102
31,106,3,,102,,102
34,107,5,,103,,103
39,108,5,,104,,104
44,109,6,,104,,104
50,110,13,,104,,104
63,111,10,,104,,104
73,112,12,,104,,104
85,113,13,,104,,104
98,114,13,,104,,104
111,115,7,,104,,104
118,116,12,,105,,105
130,117,19,,105,,105
149,118,26,,105,,105
175,119,22,,105,,105
197,120,24,,105,,105
221,121,27,,106,,106
248,122,31,,106,,106
279,123,40,,106,,106
319,124,22,,107,,107
341,125,40,,107,,107
381,126,50,,107,,107
431,127,53,,107,,107
484,128,53,,107,,107
537,129,49,,108,,108
586,130,51,,108,,108
637,131,67,,108,,108
704,132,56,,108,,108
760,133,61,,108,,108
821,134,55,,109,,109
876,135,60,,109,,109
936,136,68,,109,,109
1004,137,54,,109,,109
1058,138,69,,109,,109
1127,139,62,,109,,109
1189,140,50,,110,,110
1239,141,62,,110,,110
1301,142,64,,110,,110
1365,143,54,,110,,110
1419,144,66,,110,,110
1485,145,51,,110,,110
1536,146,65,,110,,110
1601,147,61,,110,,110
1662,148,53,,110,,110
1715,149,57,,110,,110
1772,150,37,,110,,110
1809,151,30,,110,,110
1839,152,44,,110,,110
1883,153,39,,111,,111
1922,154,43,,111,,111
1965,155,33,,111,,111
1998,156,41,,111,,111
2039,157,27,,111,,111
2066,158,36,,111,,111
2102,159,35,,111,,111
2137,160,37,,111,,111
2174,161,35,,111,,111
2209,162,39,,111,,111
2248,163,30,,112,,112
2278,164,30,,112,,112
2308,165,33,,112,,112
2341,166,29,,112,,112
2370,167,27,,112,,112
2397,168,33,,112,,112
2430,169,42,,112,,112
2472,170,20,,112,,112
2492,171,29,,112,,112
2521,172,30,,112,,112
2551,173,24,,112,,112
2575,174,21,,112,,112
2596,175,31,,113,,113
2627,176,23,,113,,113
2650,177,19,,113,,113
2669,178,25,,113,,113
2694,179,26,,113,,113
2720,180,22,,113,,113
2742,181,32,,113,,113
2774,182,22,,113,,113
2796,183,27,,113,,113
2823,184,23,,113,,113
2846,185,28,,113,,113
2874,186,27,,113,,113
2901,187,36,,113,,113
2937,188,38,,114,,114
2975,189,25,,114,,114
3000,190,30,,114,,114
3030,191,52,,114,,114
3082,192,37,,114,,114
3119,193,44,,114,,114
3163,194,45,,114,,114
3208,195,58,,114,,114
3266,196,51,,114,,114
3317,197,57,,114,,114
3374,198,53,,114,,114
3427,199,63,,114,,114
3490,200,51,,114,,114
3541,201,48,,115,,115
3589,202,61,,115,,115
3650,203,59,,115,,115
3709,204,57,,115,,115
3766,205,55,,115,,115
3821,206,73,,115,,115
3894,207,62,,115,,115
3956,208,73,,116,,116
4029,209,77,,116,,116
4106,210,88,,116,,116
4194,211,64,,116,,116
4258,212,73,,116,,116
4331,213,81,,116,,116
4412,214,74,,116,,116
4486,215,110,,116,,116
4596,216,111,,116,,116
4707,217,102,,116,,116
4809,218,143,,116,,116
4952,219,120,,116,,116
5072,220,138,,117,,117
5210,221,151,,117,,117
5361,222,169,,117,,117
5530,223,215,,117,,117
5745,224,178,,117,,117
5923,225,253,,117,,117
6176,226,269,,117,,117
6445,227,259,,117,,117
6704,228,247,,117,,117
6951,229,251,,117,,117
7202,230,277,,117,,117
7479,231,238,,117,,117
7717,232,253,,117,,117
7970,233,268,,117,,117
8238,234,255,,117,,117
8493,235,232,,117,,117
8725,236,238,,117,,117
8963,237,188,,117,,117
9151,238,213,,117,,117
9364,239,198,,118,,118
9562,240,142,,118,,118
9704,241,156,,118,,118
9860,242,166,,118,,118
10026,243,140,,118,,118
10166,244,128,,118,,118
10294,245,134,,118,,118
10428,246,86,,118,,118
10514,247,95,,118,,118
10609,248,89,,118,,118
10698,249,76,,118,,118
10774,250,65,,118,,118
10839,251,67,,118,,118
10906,252,77,,118,,118
10983,253,62,,118,,118
11045,254,58,,118,,118
11103,255,53,,118,,118
11156,256,53,,118,,118
11209,257,36,,118,,118
11245,258,42,,118,,118
11287,259,50,,118,,118
11337,260,41,,118,,118
11378,261,42,,118,,118
11420,262,31,,118,,118
11451,263,39,,118,,118
11490,264,29,,118,,118
11519,265,36,,119,,119
11555,266,31,,119,,119
11586,267,34,,119,,119
11620,268,27,,119,,119
11647,269,19,,119,,119
11666,270,25,,119,,119
11691,271,18,,119,,119
11709,272,13,,119,,119
11722,273,16,,119,,119
11738,274,18,,119,,119
11756,275,9,,119,,119
11765,276,17,,119,,119
11782,277,9,,119,,119
11791,278,5,,119,,119
11796,279,15,,119,,119
11811,280,6,,119,,119
11817,281,6,,119,,119
11823,282,3,,119,,119
11826,283,5,,119,,119
11831,284,10,,119,,119
11841,285,6,,119,,119
11847,286,4,,119,,119
11851,287,5,,120,,120
11856,288,3,,120,,120
11859,289,3,,120,,120
11862,290,4,,120,,120
11866,291,2,,120,,120
11868,292,1,,120,,120
11869,293,2,,120,,120
11871,294,1,,120,,120
11872,295,2,,120,,120
