OID_,Value,Count,,150,,150
1,150,1,,167,,167
2,167,1,,180,,180
3,180,1,,195,,195
4,195,1,,201,,201
5,201,1,,205,,205
6,205,1,,207,,207
7,207,1,,212,,212
8,212,1,,213,,213
9,213,1,,217,,217
10,217,1,,218,,218
11,218,1,,219,,219
12,219,2,,219,,219
14,222,2,,222,,222
16,224,2,,222,,222
18,228,1,,224,,224
19,237,1,,224,,224
20,244,1,,228,,228
21,252,1,,237,,237
22,253,2,,244,,244
24,255,1,,252,,252
25,256,2,,253,,253
27,257,1,,253,,253
28,259,1,,255,,255
29,262,1,,256,,256
30,265,2,,256,,256
32,266,1,,257,,257
33,268,1,,259,,259
34,269,2,,262,,262
36,270,1,,265,,265
37,271,1,,265,,265
38,272,1,,266,,266
39,276,1,,268,,268
40,278,1,,269,,269
41,279,1,,269,,269
42,281,1,,270,,270
43,283,1,,271,,271
44,284,1,,272,,272
45,286,1,,276,,276
46,287,2,,278,,278
48,295,2,,279,,279
50,301,1,,281,,281
,,,,283,,283
,,,,284,,284
,,,,286,,286
,,,,287,,287
,,,,287,,287
,,,,295,,295
,,,,295,,295
,,,,301,,301
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
