OID_,Value,Count,,76,,76
1,76,1,,81,,81
2,81,1,,88,,88
3,88,1,,91,,91
4,91,1,,95,,95
5,95,1,,98,,98
6,98,2,,98,,98
8,101,3,,101,,101
11,102,2,,101,,101
13,103,1,,101,,101
14,104,1,,102,,102
15,106,1,,102,,102
16,107,2,,103,,103
18,108,1,,104,,104
19,110,2,,106,,106
21,111,2,,107,,107
23,112,2,,107,,107
25,113,6,,108,,108
31,114,2,,110,,110
33,115,3,,110,,110
36,116,2,,111,,111
38,117,5,,111,,111
43,118,5,,112,,112
48,120,6,,112,,112
54,121,7,,113,,113
61,122,7,,113,,113
68,123,2,,113,,113
70,124,5,,113,,113
75,125,2,,113,,113
77,127,5,,113,,113
82,128,3,,114,,114
85,129,5,,114,,114
90,130,2,,115,,115
92,131,4,,115,,115
96,132,1,,115,,115
97,133,4,,116,,116
101,134,2,,116,,116
103,135,5,,117,,117
108,136,7,,117,,117
115,137,9,,117,,117
124,138,4,,117,,117
128,139,7,,117,,117
135,140,4,,118,,118
139,141,2,,118,,118
141,142,8,,118,,118
149,143,6,,118,,118
155,144,7,,118,,118
162,145,12,,120,,120
174,146,15,,120,,120
189,147,8,,120,,120
197,148,10,,120,,120
207,149,14,,120,,120
221,150,15,,120,,120
236,151,9,,121,,121
245,152,18,,121,,121
263,153,21,,121,,121
284,154,24,,121,,121
308,155,19,,121,,121
327,156,32,,121,,121
359,157,33,,121,,121
392,158,36,,122,,122
428,159,31,,122,,122
459,160,37,,122,,122
496,161,40,,122,,122
536,162,52,,122,,122
588,163,39,,122,,122
627,164,58,,122,,122
685,165,47,,123,,123
732,166,61,,123,,123
793,167,73,,124,,124
866,168,82,,124,,124
948,169,77,,124,,124
1025,170,67,,124,,124
1092,171,101,,124,,124
1193,172,78,,125,,125
1271,173,96,,125,,125
1367,174,105,,127,,127
1472,175,94,,127,,127
1566,176,88,,127,,127
1654,177,132,,127,,127
1786,178,112,,127,,127
1898,179,93,,128,,128
1991,180,111,,128,,128
2102,181,117,,128,,128
2219,182,121,,129,,129
2340,183,129,,129,,129
2469,184,132,,129,,129
2601,185,138,,129,,129
2739,186,160,,129,,129
2899,187,140,,130,,130
3039,188,150,,130,,130
3189,189,169,,131,,131
3358,190,143,,131,,131
3501,191,144,,131,,131
3645,192,178,,131,,131
3823,193,169,,132,,132
3992,194,195,,133,,133
4187,195,158,,133,,133
4345,196,162,,133,,133
4507,197,178,,133,,133
4685,198,177,,134,,134
4862,199,191,,134,,134
5053,200,214,,135,,135
5267,201,195,,135,,135
5462,202,214,,135,,135
5676,203,173,,135,,135
5849,204,199,,135,,135
6048,205,200,,136,,136
6248,206,210,,136,,136
6458,207,196,,136,,136
6654,208,192,,136,,136
6846,209,193,,136,,136
7039,210,214,,136,,136
7253,211,193,,136,,136
7446,212,189,,137,,137
7635,213,198,,137,,137
7833,214,192,,137,,137
8025,215,174,,137,,137
8199,216,196,,137,,137
8395,217,171,,137,,137
8566,218,179,,137,,137
8745,219,157,,137,,137
8902,220,161,,137,,137
9063,221,169,,138,,138
9232,222,173,,138,,138
9405,223,147,,138,,138
9552,224,155,,138,,138
9707,225,131,,139,,139
9838,226,168,,139,,139
10006,227,141,,139,,139
10147,228,123,,139,,139
10270,229,110,,139,,139
10380,230,140,,139,,139
10520,231,95,,139,,139
10615,232,97,,140,,140
10712,233,75,,140,,140
10787,234,94,,140,,140
10881,235,79,,140,,140
10960,236,83,,141,,141
11043,237,80,,141,,141
