OID_,Value,Count,,171,,171
1,171,1,,216,,216
2,216,1,,222,,222
3,222,1,,223,,223
4,223,3,,223,,223
7,225,1,,223,,223
8,227,1,,225,,225
9,229,2,,227,,227
11,230,2,,229,,229
13,231,2,,229,,229
15,233,2,,230,,230
17,235,1,,230,,230
18,236,1,,231,,231
19,238,4,,231,,231
23,239,1,,233,,233
24,240,2,,233,,233
26,241,3,,235,,235
29,243,1,,236,,236
30,244,2,,238,,238
32,246,1,,238,,238
33,247,2,,238,,238
35,249,1,,238,,238
36,250,2,,239,,239
38,253,1,,240,,240
39,259,1,,240,,240
40,260,1,,241,,241
41,264,1,,241,,241
42,268,1,,241,,241
43,270,2,,243,,243
45,271,1,,244,,244
46,279,1,,244,,244
47,286,1,,246,,246
48,287,1,,247,,247
49,301,1,,247,,247
50,311,1,,249,,249
51,324,1,,250,,250
,,,,250,,250
,,,,253,,253
,,,,259,,259
,,,,260,,260
,,,,264,,264
,,,,268,,268
,,,,270,,270
,,,,270,,270
,,,,271,,271
,,,,279,,279
,,,,286,,286
,,,,287,,287
,,,,301,,301
,,,,311,,311
,,,,324,,324
,,,,,,
