OID_,Value,Count,,99,,99
1,99,1,,100,,100
2,100,1,,102,,102
3,102,1,,103,,103
4,103,1,,107,,107
5,107,2,,107,,107
7,108,2,,108,,108
9,109,2,,108,,108
11,110,3,,109,,109
14,111,1,,109,,109
15,112,2,,110,,110
17,113,2,,110,,110
19,117,1,,110,,110
20,118,2,,111,,111
22,120,1,,112,,112
23,121,1,,112,,112
24,122,1,,113,,113
25,123,2,,113,,113
27,124,3,,117,,117
30,125,1,,118,,118
31,126,3,,118,,118
34,127,3,,120,,120
37,129,4,,121,,121
41,130,1,,122,,122
42,131,3,,123,,123
45,132,4,,123,,123
49,133,4,,124,,124
53,134,2,,124,,124
55,135,1,,124,,124
56,136,3,,125,,125
59,137,2,,126,,126
61,138,3,,126,,126
64,139,1,,126,,126
65,141,2,,127,,127
67,143,2,,127,,127
69,144,2,,127,,127
71,145,2,,129,,129
73,146,5,,129,,129
78,147,1,,129,,129
79,149,5,,129,,129
84,150,2,,130,,130
86,151,2,,131,,131
88,152,3,,131,,131
91,153,2,,131,,131
93,154,3,,132,,132
96,156,2,,132,,132
98,157,2,,132,,132
100,158,1,,132,,132
101,159,1,,133,,133
102,161,3,,133,,133
105,163,2,,133,,133
107,164,1,,133,,133
108,165,3,,134,,134
111,166,3,,134,,134
114,167,2,,135,,135
116,168,2,,136,,136
118,169,1,,136,,136
119,170,2,,136,,136
121,172,1,,137,,137
122,174,1,,137,,137
123,175,1,,138,,138
124,176,4,,138,,138
128,177,3,,138,,138
131,178,2,,139,,139
133,179,1,,141,,141
134,180,2,,141,,141
136,182,1,,143,,143
137,183,1,,143,,143
138,185,1,,144,,144
139,188,2,,144,,144
141,189,4,,145,,145
145,190,3,,145,,145
148,191,1,,146,,146
149,194,3,,146,,146
152,195,2,,146,,146
154,196,2,,146,,146
156,197,1,,146,,146
157,198,1,,147,,147
158,199,3,,149,,149
161,200,2,,149,,149
163,201,1,,149,,149
164,202,1,,149,,149
165,205,1,,149,,149
166,208,2,,150,,150
168,210,1,,150,,150
169,212,1,,151,,151
170,217,2,,151,,151
172,222,1,,152,,152
173,224,1,,152,,152
174,225,1,,152,,152
175,227,1,,153,,153
176,230,2,,153,,153
178,232,1,,154,,154
