OID_,Value,Count,,12
1,12,1,,17
2,17,1,,22
3,22,1,,23
4,23,2,,23
6,24,1,,24
7,25,1,,25
8,26,1,,26
9,27,4,,27
13,28,2,,27
15,29,2,,27
17,30,3,,27
20,31,3,,28
23,32,3,,28
26,33,5,,29
31,34,4,,29
35,35,4,,30
39,36,7,,30
46,37,4,,30
50,38,5,,31
55,39,2,,31
57,40,6,,31
63,41,4,,32
67,42,4,,32
71,43,4,,32
75,44,1,,33
76,45,3,,33
79,46,4,,33
83,47,4,,33
87,48,2,,33
89,49,4,,34
93,50,3,,34
96,51,2,,34
98,52,7,,34
105,53,7,,35
112,54,1,,35
113,55,4,,35
117,56,4,,35
121,57,5,,36
126,58,6,,36
132,59,3,,36
135,60,4,,36
139,61,6,,36
145,62,5,,36
150,63,13,,36
163,64,10,,37
173,65,3,,37
176,66,6,,37
,,,,37
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,39
,,,,39
,,,,40
,,,,40
,,,,40
,,,,40
,,,,40
,,,,40
,,,,41
,,,,41
,,,,41
,,,,41
,,,,42
,,,,42
,,,,42
,,,,42
,,,,43
,,,,43
,,,,43
,,,,43
,,,,44
,,,,45
,,,,45
,,,,45
,,,,46
,,,,46
,,,,46
,,,,46
,,,,47
,,,,47
,,,,47
,,,,47
,,,,48
,,,,48
,,,,49
,,,,49
,,,,49
,,,,49
,,,,50
,,,,50
,,,,50
,,,,51
,,,,51
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,54
,,,,55
,,,,55
,,,,55
,,,,55
,,,,56
,,,,56
,,,,56
,,,,56
,,,,57
,,,,57
,,,,57
,,,,57
,,,,57
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,59
,,,,59
,,,,59
,,,,60
,,,,60
,,,,60
,,,,60
,,,,61
,,,,61
,,,,61
,,,,61
,,,,61
,,,,61
,,,,62
,,,,62
,,,,62
,,,,62
,,,,62
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,64
,,,,64
,,,,64
,,,,64
,,,,64
,,,,64
,,,,64
,,,,64
,,,,64
,,,,64
,,,,65
,,,,65
,,,,65
,,,,66
