OID_,Value,Count,,0
1,0,1,,2
2,2,1,,5
3,5,1,,7
4,7,5,,7
9,8,1,,7
10,9,2,,7
12,10,2,,7
14,11,4,,8
18,13,5,,9
23,14,5,,9
28,15,4,,10
32,16,1,,10
33,17,7,,11
40,18,7,,11
47,19,3,,11
50,20,12,,11
62,21,9,,13
71,22,5,,13
76,23,8,,13
84,24,6,,13
90,25,9,,13
99,26,11,,14
110,27,10,,14
120,28,6,,14
126,29,11,,14
137,30,8,,14
145,31,14,,15
159,32,6,,15
165,33,9,,15
174,34,6,,15
180,35,5,,16
185,36,3,,17
188,37,10,,17
198,38,11,,17
209,39,8,,17
217,40,5,,17
222,41,7,,17
229,42,12,,17
241,43,6,,18
247,44,3,,18
250,45,6,,18
256,46,8,,18
264,47,5,,18
269,48,8,,18
277,49,7,,18
284,50,11,,19
295,51,5,,19
300,52,12,,19
312,53,9,,20
321,54,19,,20
340,55,16,,20
356,56,12,,20
368,57,11,,20
379,58,18,,20
397,59,7,,20
404,60,13,,20
417,61,9,,20
426,62,8,,20
434,63,7,,20
441,64,2,,20
443,65,3,,21
446,66,1,,21
447,351,1,,21
448,354,1,,21
449,355,1,,21
450,358,2,,21
452,359,1,,21
453,360,2,,21
455,363,1,,21
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,34
,,,,34
,,,,34
,,,,34
,,,,34
,,,,34
,,,,35
,,,,35
,,,,35
,,,,35
,,,,35
,,,,36
,,,,36
,,,,36
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,40
,,,,40
,,,,40
,,,,40
,,,,40
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,43
,,,,43
,,,,43
,,,,43
,,,,43
,,,,43
,,,,44
,,,,44
,,,,44
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,47
,,,,47
,,,,47
,,,,47
,,,,47
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,49
,,,,49
,,,,49
,,,,49
,,,,49
,,,,49
,,,,49
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,52
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
