OID_,Value,Count,,0
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,52
,,,,52
,,,,52
,,,,52
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,56
,,,,56
,,,,56
,,,,56
,,,,56
,,,,56
,,,,57
,,,,57
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,59
,,,,59
,,,,59
,,,,59
,,,,59
,,,,59
,,,,60
,,,,60
,,,,60
,,,,60
,,,,61
,,,,61
,,,,61
,,,,61
,,,,61
,,,,62
,,,,62
,,,,62
,,,,62
,,,,62
,,,,63
,,,,63
,,,,63
,,,,64
,,,,64
,,,,65
,,,,65
,,,,66
,,,,69
,,,,297
,,,,299
,,,,315
,,,,336
,,,,338
,,,,343
,,,,343
,,,,344
,,,,345
,,,,345
,,,,345
,,,,345
,,,,346
,,,,346
,,,,347
,,,,348
,,,,348
,,,,348
,,,,349
,,,,350
,,,,350
,,,,350
,,,,353
,,,,353
,,,,355
,,,,356
,,,,357
,,,,357
,,,,358
,,,,358
,,,,361
,,,,361
,,,,362
,,,,362
,,,,362
,,,,363
,,,,364
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
