OID_,Value,Count,,0
1,0,1,,2
2,2,1,,3
3,3,2,,3
5,4,4,,4
9,5,3,,4
12,6,3,,4
15,7,2,,4
17,8,2,,5
19,9,3,,5
22,10,7,,5
29,11,4,,6
33,12,8,,6
41,13,7,,6
48,14,8,,7
56,15,3,,7
59,16,12,,8
71,17,8,,8
79,18,11,,9
90,19,9,,9
99,20,7,,9
106,21,9,,10
115,22,11,,10
126,23,10,,10
136,24,13,,10
149,25,4,,10
153,26,14,,10
167,27,9,,10
176,28,11,,11
187,29,8,,11
195,30,17,,11
212,31,6,,11
218,32,10,,12
228,33,12,,12
240,34,6,,12
246,35,9,,12
255,36,10,,12
265,37,10,,12
275,38,9,,12
284,39,10,,12
294,40,5,,13
299,41,10,,13
309,42,6,,13
315,43,6,,13
321,44,8,,13
329,45,10,,13
339,46,8,,13
347,47,6,,14
353,48,8,,14
361,49,3,,14
364,50,9,,14
373,51,11,,14
384,52,4,,14
388,53,9,,14
397,54,9,,14
406,55,7,,15
413,56,8,,15
421,57,7,,15
428,58,9,,16
437,59,3,,16
440,60,8,,16
448,61,6,,16
454,62,5,,16
459,63,6,,16
465,64,3,,16
468,65,2,,16
470,66,1,,16
471,67,2,,16
473,68,1,,16
474,69,1,,16
475,193,1,,17
476,203,1,,17
477,326,1,,17
478,327,1,,17
479,328,1,,17
480,329,1,,17
481,331,2,,17
483,335,1,,17
484,339,1,,18
485,341,1,,18
486,343,1,,18
487,344,2,,18
489,345,1,,18
490,348,1,,18
491,350,1,,18
492,355,2,,18
494,357,1,,18
495,360,3,,18
498,362,1,,18
499,363,2,,19
501,364,3,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,25
,,,,25
,,,,25
,,,,25
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,26
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,27
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,28
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,29
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,30
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,31
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,32
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,33
,,,,34
,,,,34
,,,,34
,,,,34
,,,,34
,,,,34
,,,,35
,,,,35
,,,,35
,,,,35
,,,,35
,,,,35
,,,,35
,,,,35
,,,,35
,,,,36
,,,,36
,,,,36
,,,,36
,,,,36
,,,,36
,,,,36
,,,,36
,,,,36
,,,,36
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,37
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,38
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,39
,,,,40
,,,,40
,,,,40
,,,,40
,,,,40
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,41
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,42
,,,,43
,,,,43
,,,,43
,,,,43
,,,,43
,,,,43
,,,,44
,,,,44
,,,,44
,,,,44
,,,,44
,,,,44
,,,,44
,,,,44
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,45
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,46
,,,,47
,,,,47
,,,,47
,,,,47
,,,,47
,,,,47
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,48
,,,,49
,,,,49
,,,,49
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,50
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,51
,,,,52
,,,,52
,,,,52
,,,,52
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,53
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,54
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,55
,,,,56
,,,,56
,,,,56
,,,,56
,,,,56
,,,,56
,,,,56
,,,,56
,,,,57
,,,,57
,,,,57
,,,,57
,,,,57
,,,,57
,,,,57
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,58
,,,,59
,,,,59
,,,,59
,,,,60
,,,,60
,,,,60
,,,,60
,,,,60
,,,,60
,,,,60
,,,,60
,,,,61
,,,,61
,,,,61
,,,,61
,,,,61
,,,,61
,,,,62
,,,,62
,,,,62
,,,,62
,,,,62
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,63
,,,,64
,,,,64
,,,,64
,,,,65
,,,,65
,,,,66
,,,,67
,,,,67
,,,,68
,,,,69
,,,,193
,,,,203
,,,,326
,,,,327
,,,,328
,,,,329
,,,,331
,,,,331
,,,,335
,,,,339
,,,,341
,,,,343
,,,,344
,,,,344
,,,,345
,,,,348
,,,,350
,,,,355
,,,,355
,,,,357
,,,,360
,,,,360
,,,,360
,,,,362
,,,,363
,,,,363
,,,,364
,,,,364
,,,,364
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
