OID_,Value,Count
,106,1.000000000000000
,107,1.000000000000000
,108,1.000000000000000
,109,4.000000000000000
,110,1.000000000000000
,111,3.000000000000000
,112,1.000000000000000
,113,2.000000000000000
,114,1.000000000000000
,115,5.000000000000000
,116,5.000000000000000
,117,7.000000000000000
,118,2.000000000000000
,119,6.000000000000000
,120,10.000000000000000
,121,5.000000000000000
,122,3.000000000000000
,123,4.000000000000000
,124,1.000000000000000
,125,3.000000000000000
,126,6.000000000000000
,127,2.000000000000000
,128,2.000000000000000
,129,3.000000000000000
,130,2.000000000000000
,131,3.000000000000000
,132,4.000000000000000
,133,1.000000000000000
,134,1.000000000000000
,135,2.000000000000000
,136,1.000000000000000
,137,2.000000000000000
,138,1.000000000000000
,140,1.000000000000000
,141,2.000000000000000
,143,2.000000000000000
,146,1.000000000000000
,148,1.000000000000000
,149,1.000000000000000
,151,4.000000000000000
,153,3.000000000000000
,154,1.000000000000000
,155,3.000000000000000
,157,1.000000000000000
,159,3.000000000000000
,161,2.000000000000000
,162,1.000000000000000
,163,1.000000000000000
,164,2.000000000000000
,165,2.000000000000000
,166,2.000000000000000
,170,1.000000000000000
,171,2.000000000000000
,172,1.000000000000000
,174,2.000000000000000
,175,1.000000000000000
,178,1.000000000000000
,179,1.000000000000000
,199,1.000000000000000
,201,1.000000000000000
,209,1.000000000000000
,210,1.000000000000000
,211,1.000000000000000
,212,1.000000000000000
,214,1.000000000000000
,216,1.000000000000000
,217,1.000000000000000
,220,1.000000000000000
,221,3.000000000000000
,222,2.000000000000000
,224,1.000000000000000
,225,3.000000000000000
,226,4.000000000000000
,228,5.000000000000000
,229,5.000000000000000
,231,5.000000000000000
,232,2.000000000000000
,233,3.000000000000000
,234,5.000000000000000
,235,3.000000000000000
,236,6.000000000000000
,237,2.000000000000000
,238,4.000000000000000
,239,7.000000000000000
,240,4.000000000000000
,241,3.000000000000000
,242,2.000000000000000
,243,2.000000000000000
,244,1.000000000000000
,245,3.000000000000000
,246,2.000000000000000
,247,1.000000000000000
,248,1.000000000000000
,249,2.000000000000000
,251,2.000000000000000
,252,2.000000000000000
,254,3.000000000000000
,255,3.000000000000000
,257,3.000000000000000
,260,1.000000000000000
,261,1.000000000000000
,262,1.000000000000000
,263,2.000000000000000
,265,1.000000000000000
,266,3.000000000000000
,268,1.000000000000000
,269,4.000000000000000
,270,3.000000000000000
,271,2.000000000000000
,272,3.000000000000000
,273,4.000000000000000
,274,3.000000000000000
,275,1.000000000000000
,276,4.000000000000000
,277,5.000000000000000
,279,2.000000000000000
,280,2.000000000000000
,281,1.000000000000000
,282,3.000000000000000
,283,1.000000000000000
,284,2.000000000000000
,285,2.000000000000000
,286,2.000000000000000
,287,1.000000000000000
,289,1.000000000000000
,293,2.000000000000000
,294,1.000000000000000
,295,1.000000000000000
,298,1.000000000000000
,300,1.000000000000000
,302,5.000000000000000
,303,2.000000000000000
,304,3.000000000000000
,305,1.000000000000000
,306,6.000000000000000
,307,2.000000000000000
,308,5.000000000000000
,309,4.000000000000000
,310,4.000000000000000
,311,4.000000000000000
,312,4.000000000000000
,313,3.000000000000000
,314,6.000000000000000
,315,8.000000000000000
,316,9.000000000000000
,317,8.000000000000000
,318,8.000000000000000
,319,9.000000000000000
,320,10.000000000000000
,321,8.000000000000000
,322,8.000000000000000
,323,15.000000000000000
,324,10.000000000000000
,325,7.000000000000000
,326,3.000000000000000
,327,4.000000000000000
,328,3.000000000000000
,329,7.000000000000000
,330,4.000000000000000
,331,2.000000000000000
,332,3.000000000000000
,333,2.000000000000000
,335,5.000000000000000
,336,3.000000000000000
,339,4.000000000000000
,340,1.000000000000000
,341,6.000000000000000
,342,8.000000000000000
,343,3.000000000000000
,344,12.000000000000000
,345,8.000000000000000
,346,8.000000000000000
,347,10.000000000000000
,348,11.000000000000000
,349,15.000000000000000
,350,15.000000000000000
,351,10.000000000000000
,352,9.000000000000000
,353,4.000000000000000
,354,10.000000000000000
,355,8.000000000000000
,356,9.000000000000000
,357,6.000000000000000
,358,2.000000000000000
,360,5.000000000000000
,361,1.000000000000000
,362,2.000000000000000
,363,3.000000000000000
,364,2.000000000000000
,369,1.000000000000000
