OID_,Value,Count
,141,1.000000000000000
,143,1.000000000000000
,148,1.000000000000000
,151,1.000000000000000
,166,1.000000000000000
,174,1.000000000000000
,175,1.000000000000000
,177,1.000000000000000
,183,1.000000000000000
,184,1.000000000000000
,185,1.000000000000000
,186,1.000000000000000
,187,1.000000000000000
,189,1.000000000000000
,191,1.000000000000000
,197,1.000000000000000
,204,1.000000000000000
,220,1.000000000000000
,227,1.000000000000000
,230,1.000000000000000
,231,1.000000000000000
,235,1.000000000000000
,236,1.000000000000000
,240,1.000000000000000
,248,1.000000000000000
,249,2.000000000000000
,250,1.000000000000000
,253,2.000000000000000
,254,1.000000000000000
,255,2.000000000000000
,256,3.000000000000000
,258,1.000000000000000
,259,1.000000000000000
,260,1.000000000000000
,261,2.000000000000000
,262,3.000000000000000
,263,1.000000000000000
,264,5.000000000000000
,265,5.000000000000000
,266,4.000000000000000
,267,4.000000000000000
,269,5.000000000000000
,270,5.000000000000000
,271,3.000000000000000
,272,6.000000000000000
,273,8.000000000000000
,274,5.000000000000000
,275,7.000000000000000
,276,4.000000000000000
,277,4.000000000000000
,278,4.000000000000000
,279,9.000000000000000
,280,7.000000000000000
,281,6.000000000000000
,282,6.000000000000000
,283,10.000000000000000
,284,8.000000000000000
,285,8.000000000000000
,286,6.000000000000000
,287,8.000000000000000
,288,4.000000000000000
,289,7.000000000000000
,290,6.000000000000000
,291,5.000000000000000
,292,4.000000000000000
,293,10.000000000000000
,294,5.000000000000000
,295,5.000000000000000
,296,7.000000000000000
,297,6.000000000000000
,298,7.000000000000000
,299,7.000000000000000
,300,6.000000000000000
,301,7.000000000000000
,302,4.000000000000000
,303,1.000000000000000
,304,1.000000000000000
,305,3.000000000000000
,306,2.000000000000000
,307,1.000000000000000
,308,1.000000000000000
,309,6.000000000000000
,311,4.000000000000000
,312,3.000000000000000
,313,1.000000000000000
,314,1.000000000000000
,315,1.000000000000000
,318,1.000000000000000
