OID_,Value,Count
,0,2.000000000000000
,2,2.000000000000000
,3,3.000000000000000
,4,10.000000000000000
,5,13.000000000000000
,6,9.000000000000000
,7,3.000000000000000
,8,6.000000000000000
,9,6.000000000000000
,10,19.000000000000000
,11,13.000000000000000
,12,18.000000000000000
,13,16.000000000000000
,14,20.000000000000000
,15,10.000000000000000
,16,26.000000000000000
,17,23.000000000000000
,18,24.000000000000000
,19,22.000000000000000
,20,19.000000000000000
,21,25.000000000000000
,22,25.000000000000000
,23,22.000000000000000
,24,33.000000000000000
,25,14.000000000000000
,26,39.000000000000000
,27,25.000000000000000
,28,29.000000000000000
,29,20.000000000000000
,30,41.000000000000000
,31,12.000000000000000
,32,25.000000000000000
,33,30.000000000000000
,34,12.000000000000000
,35,23.000000000000000
,36,28.000000000000000
,37,24.000000000000000
,38,23.000000000000000
,39,27.000000000000000
,40,18.000000000000000
,41,25.000000000000000
,42,18.000000000000000
,43,15.000000000000000
,44,16.000000000000000
,45,21.000000000000000
,46,24.000000000000000
,47,12.000000000000000
,48,16.000000000000000
,49,7.000000000000000
,50,31.000000000000000
,51,30.000000000000000
,52,9.000000000000000
,53,24.000000000000000
,54,19.000000000000000
,55,19.000000000000000
,56,15.000000000000000
,57,17.000000000000000
,58,29.000000000000000
,59,7.000000000000000
,60,22.000000000000000
,61,18.000000000000000
,62,12.000000000000000
,63,10.000000000000000
,64,7.000000000000000
,65,5.000000000000000
,66,2.000000000000000
,67,4.000000000000000
,68,4.000000000000000
,69,2.000000000000000
,193,4.000000000000000
,203,2.000000000000000
,297,1.000000000000000
,326,4.000000000000000
,327,2.000000000000000
,328,2.000000000000000
,329,2.000000000000000
,331,2.000000000000000
,335,2.000000000000000
,339,2.000000000000000
,341,4.000000000000000
,343,2.000000000000000
,344,7.000000000000000
,345,2.000000000000000
,348,4.000000000000000
,350,2.000000000000000
,355,4.000000000000000
,357,5.000000000000000
,360,5.000000000000000
,362,2.000000000000000
,363,5.000000000000000
,364,8.000000000000000
