OID_,Value,Count
,0,216.000000000000000
,1,225.000000000000000
,2,267.000000000000000
,3,341.000000000000000
,4,301.000000000000000
,5,375.000000000000000
,6,356.000000000000000
,7,366.000000000000000
,8,383.000000000000000
,9,347.000000000000000
,10,443.000000000000000
,11,421.000000000000000
,12,480.000000000000000
,13,439.000000000000000
,14,473.000000000000000
,15,447.000000000000000
,16,464.000000000000000
,17,524.000000000000000
,18,460.000000000000000
,19,501.000000000000000
,20,465.000000000000000
,21,493.000000000000000
,22,451.000000000000000
,23,518.000000000000000
,24,478.000000000000000
,25,428.000000000000000
,26,485.000000000000000
,27,476.000000000000000
,28,412.000000000000000
,29,416.000000000000000
,30,367.000000000000000
,31,345.000000000000000
,32,386.000000000000000
,33,331.000000000000000
,34,295.000000000000000
,35,329.000000000000000
,36,254.000000000000000
,37,249.000000000000000
,38,243.000000000000000
,39,225.000000000000000
,40,225.000000000000000
,41,200.000000000000000
,42,199.000000000000000
,43,195.000000000000000
,44,159.000000000000000
,45,155.000000000000000
,46,159.000000000000000
,47,146.000000000000000
,48,141.000000000000000
,49,148.000000000000000
,50,102.000000000000000
,51,100.000000000000000
,52,114.000000000000000
,53,104.000000000000000
,54,79.000000000000000
,55,44.000000000000000
,56,62.000000000000000
,57,69.000000000000000
,58,49.000000000000000
,59,31.000000000000000
,60,52.000000000000000
,61,33.000000000000000
,62,42.000000000000000
,63,41.000000000000000
,64,29.000000000000000
,65,30.000000000000000
,66,29.000000000000000
,67,16.000000000000000
,68,20.000000000000000
,69,17.000000000000000
,70,18.000000000000000
,71,10.000000000000000
,72,19.000000000000000
,73,8.000000000000000
,74,16.000000000000000
,75,11.000000000000000
,76,24.000000000000000
,77,22.000000000000000
,78,31.000000000000000
,79,14.000000000000000
,80,24.000000000000000
,81,7.000000000000000
,82,37.000000000000000
,83,19.000000000000000
,84,18.000000000000000
,85,18.000000000000000
,86,36.000000000000000
,87,20.000000000000000
,88,27.000000000000000
,89,16.000000000000000
,90,18.000000000000000
,91,12.000000000000000
,92,4.000000000000000
,93,3.000000000000000
,94,18.000000000000000
,96,8.000000000000000
,98,4.000000000000000
,101,4.000000000000000
,103,3.000000000000000
,107,2.000000000000000
,108,6.000000000000000
,109,12.000000000000000
,110,2.000000000000000
,118,2.000000000000000
,123,2.000000000000000
,129,4.000000000000000
,130,4.000000000000000
,138,1.000000000000000
,140,1.000000000000000
,144,4.000000000000000
,152,1.000000000000000
,181,2.000000000000000
,182,2.000000000000000
,184,4.000000000000000
,186,9.000000000000000
,187,8.000000000000000
,188,6.000000000000000
,189,14.000000000000000
,190,2.000000000000000
,199,4.000000000000000
,201,4.000000000000000
,202,2.000000000000000
,214,4.000000000000000
,239,1.000000000000000
,242,2.000000000000000
,245,4.000000000000000
,251,4.000000000000000
,252,2.000000000000000
,253,2.000000000000000
,254,4.000000000000000
,255,2.000000000000000
,258,2.000000000000000
,259,4.000000000000000
,260,3.000000000000000
,288,1.000000000000000
,290,2.000000000000000
,292,9.000000000000000
,294,8.000000000000000
,295,18.000000000000000
,296,10.000000000000000
,297,15.000000000000000
,298,8.000000000000000
,299,47.000000000000000
,300,28.000000000000000
,301,32.000000000000000
,302,19.000000000000000
,303,42.000000000000000
,304,32.000000000000000
,305,40.000000000000000
,306,55.000000000000000
,307,51.000000000000000
,308,34.000000000000000
,309,37.000000000000000
,310,37.000000000000000
,311,31.000000000000000
,312,40.000000000000000
,313,44.000000000000000
,314,11.000000000000000
,315,21.000000000000000
,316,51.000000000000000
,317,37.000000000000000
,318,46.000000000000000
,319,45.000000000000000
,320,60.000000000000000
,321,30.000000000000000
,322,40.000000000000000
,323,30.000000000000000
,324,31.000000000000000
,325,76.000000000000000
,326,40.000000000000000
,327,71.000000000000000
,328,56.000000000000000
,329,53.000000000000000
,330,46.000000000000000
,331,43.000000000000000
,332,42.000000000000000
,333,60.000000000000000
,334,44.000000000000000
,335,29.000000000000000
,336,71.000000000000000
,337,60.000000000000000
,338,47.000000000000000
,339,60.000000000000000
,340,59.000000000000000
,341,85.000000000000000
,342,57.000000000000000
,343,66.000000000000000
,344,70.000000000000000
,345,99.000000000000000
,346,113.000000000000000
,347,97.000000000000000
,348,61.000000000000000
,349,94.000000000000000
,350,67.000000000000000
,351,149.000000000000000
,352,105.000000000000000
,353,100.000000000000000
,354,95.000000000000000
,355,144.000000000000000
,356,156.000000000000000
,357,172.000000000000000
,358,129.000000000000000
,359,182.000000000000000
,360,140.000000000000000
,361,146.000000000000000
,362,185.000000000000000
,363,201.000000000000000
,364,190.000000000000000
