OID_,Value,Count
,10,2.000000000000000
,18,1.000000000000000
,20,6.000000000000000
,23,4.000000000000000
,24,2.000000000000000
,25,5.000000000000000
,26,4.000000000000000
,27,4.000000000000000
,28,8.000000000000000
,29,6.000000000000000
,30,4.000000000000000
,31,2.000000000000000
,32,13.000000000000000
,33,11.000000000000000
,34,10.000000000000000
,35,1.000000000000000
,36,1.000000000000000
,37,6.000000000000000
,38,2.000000000000000
,39,1.000000000000000
,40,10.000000000000000
,41,7.000000000000000
,42,3.000000000000000
,43,2.000000000000000
,44,4.000000000000000
,45,7.000000000000000
,46,4.000000000000000
,47,2.000000000000000
,48,7.000000000000000
,50,6.000000000000000
,52,13.000000000000000
,53,2.000000000000000
,54,7.000000000000000
,56,5.000000000000000
,57,10.000000000000000
,58,15.000000000000000
,59,5.000000000000000
,60,8.000000000000000
,61,8.000000000000000
,62,8.000000000000000
,63,5.000000000000000
,64,11.000000000000000
,65,11.000000000000000
,66,4.000000000000000
,67,2.000000000000000
