OID_,Value,Count
,129,1.000000000000000
,130,1.000000000000000
,137,1.000000000000000
,138,2.000000000000000
,144,1.000000000000000
,147,1.000000000000000
,154,1.000000000000000
,155,1.000000000000000
,156,1.000000000000000
,159,1.000000000000000
,161,2.000000000000000
,163,2.000000000000000
,166,2.000000000000000
,167,1.000000000000000
,169,1.000000000000000
,170,1.000000000000000
,171,1.000000000000000
,173,1.000000000000000
,178,1.000000000000000
,179,1.000000000000000
,181,1.000000000000000
,182,1.000000000000000
,188,1.000000000000000
,193,1.000000000000000
,197,2.000000000000000
,198,1.000000000000000
,200,2.000000000000000
,202,2.000000000000000
,203,1.000000000000000
,204,1.000000000000000
,205,2.000000000000000
,206,1.000000000000000
,207,4.000000000000000
,208,2.000000000000000
,209,1.000000000000000
,210,4.000000000000000
,211,3.000000000000000
,212,2.000000000000000
,213,2.000000000000000
,214,2.000000000000000
,215,1.000000000000000
,216,1.000000000000000
,217,1.000000000000000
,218,1.000000000000000
,219,2.000000000000000
,220,1.000000000000000
,221,4.000000000000000
,223,4.000000000000000
,224,1.000000000000000
,225,3.000000000000000
,226,5.000000000000000
,227,1.000000000000000
,228,2.000000000000000
,229,1.000000000000000
,234,1.000000000000000
,235,1.000000000000000
,237,2.000000000000000
,239,1.000000000000000
,241,1.000000000000000
,256,1.000000000000000
,260,1.000000000000000
,264,1.000000000000000
,268,1.000000000000000
,269,1.000000000000000
,271,1.000000000000000
,273,1.000000000000000
,276,1.000000000000000
,281,1.000000000000000
,282,1.000000000000000
,283,1.000000000000000
,284,1.000000000000000
,292,1.000000000000000
,293,1.000000000000000
,297,1.000000000000000
,298,1.000000000000000
,300,1.000000000000000
,303,4.000000000000000
,304,1.000000000000000
,305,2.000000000000000
,306,5.000000000000000
,307,3.000000000000000
,308,2.000000000000000
,309,3.000000000000000
,310,4.000000000000000
,311,5.000000000000000
,312,12.000000000000000
,313,5.000000000000000
,314,12.000000000000000
,315,12.000000000000000
,316,16.000000000000000
,317,5.000000000000000
,318,9.000000000000000
,319,9.000000000000000
,320,9.000000000000000
,321,9.000000000000000
,322,9.000000000000000
,323,7.000000000000000
,324,10.000000000000000
,325,11.000000000000000
,326,5.000000000000000
,327,1.000000000000000
,328,1.000000000000000
,329,7.000000000000000
,330,3.000000000000000
,331,1.000000000000000
,332,3.000000000000000
,333,6.000000000000000
,334,4.000000000000000
,335,4.000000000000000
,336,3.000000000000000
,337,9.000000000000000
,338,5.000000000000000
,339,4.000000000000000
,340,6.000000000000000
,341,5.000000000000000
,342,8.000000000000000
,343,5.000000000000000
,344,5.000000000000000
,345,12.000000000000000
,346,5.000000000000000
,347,5.000000000000000
,348,9.000000000000000
,349,7.000000000000000
,350,6.000000000000000
,351,6.000000000000000
,352,2.000000000000000
,353,5.000000000000000
,354,7.000000000000000
,355,7.000000000000000
,356,5.000000000000000
,358,4.000000000000000
,359,2.000000000000000
,360,1.000000000000000
,361,2.000000000000000
,362,1.000000000000000
,363,3.000000000000000
,364,2.000000000000000
,367,1.000000000000000
,368,1.000000000000000
,369,1.000000000000000
,373,1.000000000000000
