OID_,Value,Count
,84,1.000000000000000
,95,1.000000000000000
,97,2.000000000000000
,99,1.000000000000000
,101,2.000000000000000
,104,1.000000000000000
,106,1.000000000000000
,107,1.000000000000000
,108,2.000000000000000
,109,3.000000000000000
,111,2.000000000000000
,113,1.000000000000000
,114,2.000000000000000
,115,1.000000000000000
,117,2.000000000000000
,118,4.000000000000000
,119,2.000000000000000
,120,1.000000000000000
,121,5.000000000000000
,122,1.000000000000000
,123,5.000000000000000
,124,1.000000000000000
,125,2.000000000000000
,126,4.000000000000000
,127,2.000000000000000
,128,4.000000000000000
,129,3.000000000000000
,131,3.000000000000000
,132,2.000000000000000
,133,4.000000000000000
,134,1.000000000000000
,135,1.000000000000000
,136,5.000000000000000
,137,1.000000000000000
,139,5.000000000000000
,140,2.000000000000000
,141,2.000000000000000
,142,3.000000000000000
,143,1.000000000000000
,145,4.000000000000000
,146,4.000000000000000
,147,4.000000000000000
,148,2.000000000000000
,149,1.000000000000000
,150,2.000000000000000
,151,2.000000000000000
,152,2.000000000000000
,154,2.000000000000000
,156,3.000000000000000
,157,2.000000000000000
,158,1.000000000000000
,159,1.000000000000000
,160,1.000000000000000
,161,2.000000000000000
,162,3.000000000000000
,163,1.000000000000000
,164,1.000000000000000
,165,1.000000000000000
,167,1.000000000000000
,169,1.000000000000000
,170,1.000000000000000
,174,1.000000000000000
,175,3.000000000000000
,176,1.000000000000000
,177,2.000000000000000
,179,2.000000000000000
,181,2.000000000000000
,183,1.000000000000000
,184,1.000000000000000
,185,1.000000000000000
,186,2.000000000000000
,187,4.000000000000000
,189,2.000000000000000
,190,1.000000000000000
,191,1.000000000000000
,192,1.000000000000000
,193,3.000000000000000
,194,2.000000000000000
,195,1.000000000000000
,196,2.000000000000000
,197,2.000000000000000
,199,2.000000000000000
,200,2.000000000000000
,201,1.000000000000000
,202,4.000000000000000
,203,2.000000000000000
,204,4.000000000000000
,205,1.000000000000000
,206,3.000000000000000
,207,3.000000000000000
,209,1.000000000000000
,212,3.000000000000000
,213,3.000000000000000
,214,4.000000000000000
,215,3.000000000000000
,216,2.000000000000000
,217,1.000000000000000
,218,2.000000000000000
,220,3.000000000000000
,221,4.000000000000000
,223,1.000000000000000
,224,2.000000000000000
,226,1.000000000000000
,227,1.000000000000000
,228,2.000000000000000
,229,1.000000000000000
,230,1.000000000000000
,231,2.000000000000000
,234,1.000000000000000
,235,2.000000000000000
,236,3.000000000000000
,237,3.000000000000000
,238,3.000000000000000
,239,5.000000000000000
,240,1.000000000000000
,241,3.000000000000000
,242,2.000000000000000
,243,2.000000000000000
,244,4.000000000000000
,245,4.000000000000000
,246,3.000000000000000
,247,3.000000000000000
,248,2.000000000000000
,250,3.000000000000000
,251,2.000000000000000
,253,2.000000000000000
,254,1.000000000000000
,256,1.000000000000000
,257,2.000000000000000
,258,2.000000000000000
,260,2.000000000000000
,262,4.000000000000000
,263,1.000000000000000
,265,1.000000000000000
,266,1.000000000000000
,267,1.000000000000000
,268,3.000000000000000
,269,4.000000000000000
,270,8.000000000000000
,271,2.000000000000000
,272,5.000000000000000
,273,4.000000000000000
,274,2.000000000000000
,275,5.000000000000000
,276,4.000000000000000
,277,4.000000000000000
,278,1.000000000000000
,279,5.000000000000000
,280,3.000000000000000
,281,6.000000000000000
,282,9.000000000000000
,283,3.000000000000000
,284,7.000000000000000
,285,5.000000000000000
,286,5.000000000000000
,287,8.000000000000000
,288,6.000000000000000
,289,10.000000000000000
,290,5.000000000000000
,291,6.000000000000000
,292,5.000000000000000
,293,5.000000000000000
,294,7.000000000000000
,295,10.000000000000000
,296,8.000000000000000
,297,4.000000000000000
,298,7.000000000000000
,299,4.000000000000000
,300,6.000000000000000
,301,8.000000000000000
,302,6.000000000000000
,303,6.000000000000000
,304,5.000000000000000
,305,6.000000000000000
,306,9.000000000000000
,307,12.000000000000000
,308,5.000000000000000
,309,5.000000000000000
,310,6.000000000000000
,311,9.000000000000000
,312,3.000000000000000
,313,6.000000000000000
,314,1.000000000000000
,315,4.000000000000000
,316,5.000000000000000
,317,4.000000000000000
,318,2.000000000000000
,319,4.000000000000000
,320,6.000000000000000
,321,6.000000000000000
,322,5.000000000000000
,323,5.000000000000000
,324,1.000000000000000
,326,1.000000000000000
,328,3.000000000000000
,329,3.000000000000000
,331,1.000000000000000
,332,1.000000000000000
