OID_,Value,Count
,112,1.000000000000000
,122,1.000000000000000
,125,1.000000000000000
,127,2.000000000000000
,128,2.000000000000000
,130,1.000000000000000
,136,2.000000000000000
,137,1.000000000000000
,138,3.000000000000000
,141,1.000000000000000
,146,1.000000000000000
,147,1.000000000000000
,149,1.000000000000000
,151,1.000000000000000
,155,1.000000000000000
,163,2.000000000000000
,165,1.000000000000000
,176,1.000000000000000
,177,3.000000000000000
,178,1.000000000000000
,179,3.000000000000000
,180,1.000000000000000
,182,1.000000000000000
,183,2.000000000000000
,184,3.000000000000000
,185,2.000000000000000
,186,1.000000000000000
,187,4.000000000000000
,189,3.000000000000000
,191,4.000000000000000
,192,1.000000000000000
,194,2.000000000000000
,196,2.000000000000000
,197,1.000000000000000
,198,2.000000000000000
,199,3.000000000000000
,201,1.000000000000000
,202,1.000000000000000
,203,4.000000000000000
,204,2.000000000000000
,206,3.000000000000000
,207,5.000000000000000
,208,2.000000000000000
,210,2.000000000000000
,211,1.000000000000000
,212,2.000000000000000
,213,1.000000000000000
,215,1.000000000000000
,217,1.000000000000000
,219,1.000000000000000
,223,1.000000000000000
,227,1.000000000000000
,228,1.000000000000000
,229,1.000000000000000
,230,2.000000000000000
,231,2.000000000000000
,234,1.000000000000000
,235,1.000000000000000
,237,1.000000000000000
,238,2.000000000000000
,239,1.000000000000000
,242,1.000000000000000
,244,1.000000000000000
,245,2.000000000000000
,246,1.000000000000000
,247,1.000000000000000
,250,1.000000000000000
,251,2.000000000000000
,252,1.000000000000000
,253,2.000000000000000
,254,5.000000000000000
,255,4.000000000000000
,257,3.000000000000000
,258,3.000000000000000
,259,4.000000000000000
,260,2.000000000000000
,261,3.000000000000000
,262,6.000000000000000
,263,4.000000000000000
,264,4.000000000000000
,265,5.000000000000000
,266,3.000000000000000
,267,4.000000000000000
,268,4.000000000000000
,269,3.000000000000000
,270,3.000000000000000
,271,6.000000000000000
,272,3.000000000000000
,273,6.000000000000000
,274,1.000000000000000
,275,10.000000000000000
,276,3.000000000000000
,277,12.000000000000000
,278,7.000000000000000
,279,7.000000000000000
,280,8.000000000000000
,281,5.000000000000000
,282,9.000000000000000
,283,11.000000000000000
,284,6.000000000000000
,285,10.000000000000000
,286,11.000000000000000
,287,5.000000000000000
,288,6.000000000000000
,289,4.000000000000000
,290,8.000000000000000
,291,13.000000000000000
,292,5.000000000000000
,293,2.000000000000000
,294,10.000000000000000
,295,6.000000000000000
,296,6.000000000000000
,297,11.000000000000000
,298,4.000000000000000
,299,7.000000000000000
,300,4.000000000000000
,301,9.000000000000000
,302,4.000000000000000
,303,4.000000000000000
,304,5.000000000000000
,305,3.000000000000000
,306,1.000000000000000
,307,3.000000000000000
,308,3.000000000000000
,309,4.000000000000000
,310,3.000000000000000
,311,1.000000000000000
,312,3.000000000000000
,313,3.000000000000000
,314,6.000000000000000
,315,1.000000000000000
,316,4.000000000000000
,317,1.000000000000000
,318,1.000000000000000
,319,3.000000000000000
,320,2.000000000000000
,322,2.000000000000000
,323,1.000000000000000
,324,1.000000000000000
,326,1.000000000000000
,330,1.000000000000000
,331,1.000000000000000
,335,2.000000000000000
