OID_,Value,Count
,0,1.000000000000000
,1,6.000000000000000
,2,10.000000000000000
,3,3.000000000000000
,4,10.000000000000000
,5,10.000000000000000
,6,13.000000000000000
,7,14.000000000000000
,8,10.000000000000000
,9,11.000000000000000
,10,20.000000000000000
,11,11.000000000000000
,12,28.000000000000000
,13,15.000000000000000
,14,16.000000000000000
,15,20.000000000000000
,16,18.000000000000000
,17,27.000000000000000
,18,36.000000000000000
,19,48.000000000000000
,20,30.000000000000000
,21,41.000000000000000
,22,40.000000000000000
,23,14.000000000000000
,24,27.000000000000000
,25,21.000000000000000
,26,39.000000000000000
,27,28.000000000000000
,28,36.000000000000000
,29,50.000000000000000
,30,64.000000000000000
,31,25.000000000000000
,32,55.000000000000000
,33,31.000000000000000
,34,29.000000000000000
,35,26.000000000000000
,36,36.000000000000000
,37,26.000000000000000
,38,38.000000000000000
,39,34.000000000000000
,40,23.000000000000000
,41,24.000000000000000
,42,38.000000000000000
,43,37.000000000000000
,44,26.000000000000000
,45,29.000000000000000
,46,18.000000000000000
,47,19.000000000000000
,48,4.000000000000000
,49,17.000000000000000
,50,14.000000000000000
,51,30.000000000000000
,52,13.000000000000000
,53,15.000000000000000
,54,12.000000000000000
,55,12.000000000000000
,56,20.000000000000000
,57,6.000000000000000
,58,17.000000000000000
,59,15.000000000000000
,60,10.000000000000000
,61,11.000000000000000
,62,14.000000000000000
,63,6.000000000000000
,64,4.000000000000000
,65,3.000000000000000
,66,2.000000000000000
,69,4.000000000000000
,297,3.000000000000000
,299,2.000000000000000
,315,2.000000000000000
,327,2.000000000000000
,336,1.000000000000000
,338,3.000000000000000
,343,8.000000000000000
,344,3.000000000000000
,345,13.000000000000000
,346,3.000000000000000
,347,1.000000000000000
,348,5.000000000000000
,349,2.000000000000000
,350,7.000000000000000
,353,4.000000000000000
,355,4.000000000000000
,356,2.000000000000000
,357,4.000000000000000
,358,6.000000000000000
,361,6.000000000000000
,362,6.000000000000000
,363,4.000000000000000
,364,2.000000000000000
