OID_,Value,Count
,228,1.000000000000000
,252,1.000000000000000
,259,1.000000000000000
,265,1.000000000000000
,289,1.000000000000000
,295,1.000000000000000
,298,1.000000000000000
,301,1.000000000000000
,303,4.000000000000000
,304,2.000000000000000
,306,2.000000000000000
,307,5.000000000000000
,308,4.000000000000000
,309,2.000000000000000
,310,2.000000000000000
,311,6.000000000000000
,312,2.000000000000000
,313,1.000000000000000
,314,5.000000000000000
,315,5.000000000000000
,316,3.000000000000000
,317,6.000000000000000
,318,2.000000000000000
,319,5.000000000000000
,320,2.000000000000000
,321,6.000000000000000
,322,9.000000000000000
,323,4.000000000000000
,324,4.000000000000000
,325,6.000000000000000
,326,3.000000000000000
,327,6.000000000000000
,328,8.000000000000000
,329,7.000000000000000
,330,2.000000000000000
,331,2.000000000000000
,332,3.000000000000000
,333,4.000000000000000
,334,3.000000000000000
,335,3.000000000000000
,336,2.000000000000000
,337,2.000000000000000
,338,4.000000000000000
,339,2.000000000000000
,340,4.000000000000000
,342,5.000000000000000
,343,2.000000000000000
,344,5.000000000000000
,345,6.000000000000000
,346,2.000000000000000
,347,1.000000000000000
,348,3.000000000000000
,349,3.000000000000000
,350,2.000000000000000
,351,1.000000000000000
,357,1.000000000000000
