OID_,Value,Count
,0,12.000000000000000
,1,11.000000000000000
,2,16.000000000000000
,3,11.000000000000000
,4,22.000000000000000
,5,7.000000000000000
,6,10.000000000000000
,7,21.000000000000000
,8,15.000000000000000
,9,28.000000000000000
,10,18.000000000000000
,11,23.000000000000000
,12,23.000000000000000
,13,42.000000000000000
,14,22.000000000000000
,15,18.000000000000000
,16,23.000000000000000
,17,14.000000000000000
,18,16.000000000000000
,19,39.000000000000000
,20,30.000000000000000
,21,31.000000000000000
,22,40.000000000000000
,23,14.000000000000000
,24,44.000000000000000
,25,19.000000000000000
,26,48.000000000000000
,27,30.000000000000000
,28,42.000000000000000
,29,55.000000000000000
,30,58.000000000000000
,31,30.000000000000000
,32,33.000000000000000
,33,19.000000000000000
,34,38.000000000000000
,35,51.000000000000000
,36,53.000000000000000
,37,28.000000000000000
,38,24.000000000000000
,39,40.000000000000000
,40,21.000000000000000
,41,39.000000000000000
,42,40.000000000000000
,43,35.000000000000000
,44,17.000000000000000
,45,17.000000000000000
,46,32.000000000000000
,47,13.000000000000000
,48,36.000000000000000
,49,6.000000000000000
,50,14.000000000000000
,51,13.000000000000000
,52,15.000000000000000
,53,12.000000000000000
,54,11.000000000000000
,55,22.000000000000000
,56,4.000000000000000
,57,3.000000000000000
,58,8.000000000000000
,59,9.000000000000000
,60,10.000000000000000
,61,4.000000000000000
,62,2.000000000000000
,63,2.000000000000000
,65,5.000000000000000
,66,6.000000000000000
,67,4.000000000000000
,69,3.000000000000000
,70,8.000000000000000
,77,1.000000000000000
,88,2.000000000000000
,89,4.000000000000000
,138,1.000000000000000
,310,2.000000000000000
,320,6.000000000000000
,322,4.000000000000000
,323,4.000000000000000
,327,6.000000000000000
,330,9.000000000000000
,331,2.000000000000000
,334,4.000000000000000
,336,2.000000000000000
,338,1.000000000000000
,343,1.000000000000000
,344,2.000000000000000
,345,4.000000000000000
,346,6.000000000000000
,348,2.000000000000000
,349,3.000000000000000
,350,15.000000000000000
,351,10.000000000000000
,352,5.000000000000000
,353,15.000000000000000
,354,4.000000000000000
,355,8.000000000000000
,356,7.000000000000000
,357,2.000000000000000
,358,8.000000000000000
,359,13.000000000000000
,360,3.000000000000000
,361,2.000000000000000
,362,6.000000000000000
,363,4.000000000000000
,364,14.000000000000000
