OID_,Value,Count
,0,4.000000000000000
,1,1.000000000000000
,2,2.000000000000000
,5,2.000000000000000
,7,12.000000000000000
,8,2.000000000000000
,9,3.000000000000000
,10,5.000000000000000
,11,14.000000000000000
,13,10.000000000000000
,14,14.000000000000000
,15,9.000000000000000
,16,4.000000000000000
,17,23.000000000000000
,18,18.000000000000000
,19,8.000000000000000
,20,23.000000000000000
,21,21.000000000000000
,22,14.000000000000000
,23,23.000000000000000
,24,13.000000000000000
,25,21.000000000000000
,26,28.000000000000000
,27,24.000000000000000
,28,11.000000000000000
,29,27.000000000000000
,30,19.000000000000000
,31,38.000000000000000
,32,16.000000000000000
,33,20.000000000000000
,34,13.000000000000000
,35,14.000000000000000
,36,8.000000000000000
,37,19.000000000000000
,38,26.000000000000000
,39,25.000000000000000
,40,10.000000000000000
,41,17.000000000000000
,42,32.000000000000000
,43,13.000000000000000
,44,8.000000000000000
,45,12.000000000000000
,46,18.000000000000000
,47,19.000000000000000
,48,17.000000000000000
,49,19.000000000000000
,50,29.000000000000000
,51,12.000000000000000
,52,32.000000000000000
,53,25.000000000000000
,54,51.000000000000000
,55,35.000000000000000
,56,32.000000000000000
,57,26.000000000000000
,58,46.000000000000000
,59,19.000000000000000
,60,33.000000000000000
,61,27.000000000000000
,62,21.000000000000000
,63,12.000000000000000
,64,5.000000000000000
,65,12.000000000000000
,66,1.000000000000000
,344,1.000000000000000
,351,4.000000000000000
,354,4.000000000000000
,355,2.000000000000000
,358,6.000000000000000
,359,4.000000000000000
,360,6.000000000000000
,363,2.000000000000000
,364,1.000000000000000
