OID_,Value,Count
,1,5.000000000000000
,2,11.000000000000000
,3,3.000000000000000
,4,9.000000000000000
,5,7.000000000000000
,6,5.000000000000000
,7,6.000000000000000
,8,9.000000000000000
,9,5.000000000000000
,10,9.000000000000000
,11,9.000000000000000
,12,14.000000000000000
,13,11.000000000000000
,14,12.000000000000000
,15,17.000000000000000
,16,21.000000000000000
,17,22.000000000000000
,18,8.000000000000000
,19,17.000000000000000
,20,26.000000000000000
,21,19.000000000000000
,22,18.000000000000000
,23,28.000000000000000
,24,22.000000000000000
,25,24.000000000000000
,26,45.000000000000000
,27,30.000000000000000
,28,25.000000000000000
,29,26.000000000000000
,30,29.000000000000000
,31,35.000000000000000
,32,28.000000000000000
,33,13.000000000000000
,34,14.000000000000000
,35,16.000000000000000
,36,8.000000000000000
,37,23.000000000000000
,38,21.000000000000000
,39,27.000000000000000
,40,25.000000000000000
,41,31.000000000000000
,42,26.000000000000000
,43,13.000000000000000
,44,22.000000000000000
,45,24.000000000000000
,46,23.000000000000000
,47,43.000000000000000
,48,20.000000000000000
,49,14.000000000000000
,50,14.000000000000000
,51,20.000000000000000
,52,14.000000000000000
,53,33.000000000000000
,54,26.000000000000000
,55,16.000000000000000
,56,29.000000000000000
,57,33.000000000000000
,58,21.000000000000000
,59,26.000000000000000
,60,11.000000000000000
,61,15.000000000000000
,62,12.000000000000000
,63,24.000000000000000
,64,19.000000000000000
,65,4.000000000000000
,68,2.000000000000000
,69,2.000000000000000
,70,7.000000000000000
,203,2.000000000000000
,343,6.000000000000000
,344,3.000000000000000
,347,4.000000000000000
,352,1.000000000000000
,357,2.000000000000000
,358,4.000000000000000
,362,4.000000000000000
,363,2.000000000000000
,364,1.000000000000000
