OID_,Value,Count
,214,1.000000000000000
,215,1.000000000000000
,250,1.000000000000000
,307,1.000000000000000
,311,2.000000000000000
,312,3.000000000000000
,313,2.000000000000000
,314,2.000000000000000
,315,2.000000000000000
,316,3.000000000000000
,317,2.000000000000000
,318,2.000000000000000
,319,4.000000000000000
,320,3.000000000000000
,321,1.000000000000000
,322,1.000000000000000
,323,4.000000000000000
,324,1.000000000000000
,325,1.000000000000000
,326,1.000000000000000
,327,2.000000000000000
,328,1.000000000000000
,329,1.000000000000000
,332,3.000000000000000
,333,3.000000000000000
,334,1.000000000000000
,335,1.000000000000000
,338,1.000000000000000
,354,1.000000000000000
