OID_,Value,Count
,8,4.000000000000000
,19,6.000000000000000
,23,8.000000000000000
,24,2.000000000000000
,27,5.000000000000000
,28,4.000000000000000
,29,4.000000000000000
,31,9.000000000000000
,32,2.000000000000000
,33,3.000000000000000
,34,2.000000000000000
,35,3.000000000000000
,36,7.000000000000000
,37,6.000000000000000
,39,6.000000000000000
,40,1.000000000000000
,41,5.000000000000000
,42,2.000000000000000
,43,6.000000000000000
,44,2.000000000000000
,46,2.000000000000000
,47,4.000000000000000
,48,5.000000000000000
,50,2.000000000000000
,51,4.000000000000000
,52,6.000000000000000
,53,1.000000000000000
,54,1.000000000000000
,55,2.000000000000000
,56,4.000000000000000
,57,6.000000000000000
