OID_,Value,Count
,149,1.000000000000000
,194,1.000000000000000
,209,1.000000000000000
,232,1.000000000000000
,236,1.000000000000000
,244,1.000000000000000
,245,2.000000000000000
,246,1.000000000000000
,248,1.000000000000000
,250,1.000000000000000
,251,1.000000000000000
,252,3.000000000000000
,253,1.000000000000000
,254,2.000000000000000
,255,2.000000000000000
,257,1.000000000000000
,258,1.000000000000000
,259,1.000000000000000
,260,1.000000000000000
,263,3.000000000000000
,264,1.000000000000000
,265,3.000000000000000
,266,1.000000000000000
,267,3.000000000000000
,268,1.000000000000000
,270,1.000000000000000
,271,1.000000000000000
,272,1.000000000000000
,273,1.000000000000000
,274,2.000000000000000
,275,2.000000000000000
,277,3.000000000000000
,278,4.000000000000000
,279,4.000000000000000
,280,3.000000000000000
,281,1.000000000000000
,282,3.000000000000000
,283,2.000000000000000
,284,2.000000000000000
,285,2.000000000000000
,287,5.000000000000000
,288,2.000000000000000
,289,1.000000000000000
,290,2.000000000000000
,291,3.000000000000000
,292,1.000000000000000
,295,1.000000000000000
,296,2.000000000000000
,297,2.000000000000000
,299,1.000000000000000
,300,2.000000000000000
,301,1.000000000000000
,302,1.000000000000000
,303,1.000000000000000
,304,1.000000000000000
,309,1.000000000000000
,310,1.000000000000000
,311,1.000000000000000
,315,3.000000000000000
