OID_,Value,Count
,99,1.000000000000000
,100,1.000000000000000
,102,1.000000000000000
,103,1.000000000000000
,107,2.000000000000000
,108,2.000000000000000
,109,2.000000000000000
,110,3.000000000000000
,111,1.000000000000000
,112,2.000000000000000
,113,2.000000000000000
,117,1.000000000000000
,118,2.000000000000000
,120,1.000000000000000
,121,1.000000000000000
,122,1.000000000000000
,123,2.000000000000000
,124,3.000000000000000
,125,1.000000000000000
,126,3.000000000000000
,127,3.000000000000000
,129,4.000000000000000
,130,1.000000000000000
,131,3.000000000000000
,132,4.000000000000000
,133,4.000000000000000
,134,2.000000000000000
,135,1.000000000000000
,136,3.000000000000000
,137,2.000000000000000
,138,3.000000000000000
,139,1.000000000000000
,141,2.000000000000000
,143,2.000000000000000
,144,2.000000000000000
,145,2.000000000000000
,146,5.000000000000000
,147,1.000000000000000
,149,5.000000000000000
,150,2.000000000000000
,151,2.000000000000000
,152,3.000000000000000
,153,2.000000000000000
,154,3.000000000000000
,156,2.000000000000000
,157,2.000000000000000
,158,1.000000000000000
,159,1.000000000000000
,161,3.000000000000000
,163,2.000000000000000
,164,1.000000000000000
,165,3.000000000000000
,166,3.000000000000000
,167,2.000000000000000
,168,2.000000000000000
,169,1.000000000000000
,170,2.000000000000000
,172,1.000000000000000
,174,1.000000000000000
,175,1.000000000000000
,176,4.000000000000000
,177,3.000000000000000
,178,2.000000000000000
,179,1.000000000000000
,180,2.000000000000000
,182,1.000000000000000
,183,1.000000000000000
,185,1.000000000000000
,188,2.000000000000000
,189,4.000000000000000
,190,3.000000000000000
,191,1.000000000000000
,194,3.000000000000000
,195,2.000000000000000
,196,2.000000000000000
,197,1.000000000000000
,198,1.000000000000000
,199,3.000000000000000
,200,2.000000000000000
,201,1.000000000000000
,202,1.000000000000000
,205,1.000000000000000
,208,2.000000000000000
,210,1.000000000000000
,212,1.000000000000000
,217,2.000000000000000
,222,1.000000000000000
,224,1.000000000000000
,225,1.000000000000000
,227,1.000000000000000
,230,2.000000000000000
,232,1.000000000000000
,233,2.000000000000000
,234,1.000000000000000
,235,2.000000000000000
,237,3.000000000000000
,238,2.000000000000000
,239,1.000000000000000
,240,1.000000000000000
,241,3.000000000000000
,242,1.000000000000000
,243,1.000000000000000
,244,1.000000000000000
,245,1.000000000000000
,246,1.000000000000000
,248,2.000000000000000
,251,1.000000000000000
,254,1.000000000000000
,256,2.000000000000000
,259,2.000000000000000
,260,2.000000000000000
,261,1.000000000000000
,262,1.000000000000000
,263,1.000000000000000
,264,1.000000000000000
,265,1.000000000000000
,266,3.000000000000000
,267,2.000000000000000
,268,2.000000000000000
,270,3.000000000000000
,271,2.000000000000000
,272,2.000000000000000
,273,4.000000000000000
,274,6.000000000000000
,275,3.000000000000000
,276,2.000000000000000
,277,3.000000000000000
,278,3.000000000000000
,279,7.000000000000000
,280,11.000000000000000
,281,8.000000000000000
,282,5.000000000000000
,283,7.000000000000000
,284,1.000000000000000
,285,9.000000000000000
,286,8.000000000000000
,287,7.000000000000000
,288,8.000000000000000
,289,4.000000000000000
,290,14.000000000000000
,291,2.000000000000000
,292,6.000000000000000
,293,7.000000000000000
,294,7.000000000000000
,295,13.000000000000000
,296,5.000000000000000
,297,8.000000000000000
,298,3.000000000000000
,299,13.000000000000000
,300,7.000000000000000
,301,8.000000000000000
,302,5.000000000000000
,303,3.000000000000000
,304,3.000000000000000
,305,2.000000000000000
,306,6.000000000000000
,307,5.000000000000000
,308,3.000000000000000
,309,3.000000000000000
,310,6.000000000000000
,311,3.000000000000000
,312,6.000000000000000
,313,6.000000000000000
,314,2.000000000000000
,315,2.000000000000000
,316,3.000000000000000
,317,2.000000000000000
,318,3.000000000000000
,319,5.000000000000000
,321,2.000000000000000
,322,3.000000000000000
,323,2.000000000000000
,325,1.000000000000000
,326,2.000000000000000
,327,3.000000000000000
,328,1.000000000000000
,329,2.000000000000000
,330,1.000000000000000
,331,1.000000000000000
,332,1.000000000000000
